Test case length,Covered states,Covered transitions,Number of All_Mutants,Number of killed All_Mutants OracleOutput,Mutation score All_Mutants OracleOutput,Number of killed All_Mutants OracleState,Mutation score All_Mutants OracleState,Number of killed All_Mutants OracleOutputAndState,Mutation score All_Mutants OracleOutputAndState,Number of killed All_Mutants OracleW,Mutation score All_Mutants OracleW,Number of CIS_Mutant,Number of killed CIS_Mutant OracleOutput,Mutation score CIS_Mutant OracleOutput,Number of killed CIS_Mutant OracleState,Mutation score CIS_Mutant OracleState,Number of killed CIS_Mutant OracleOutputAndState,Mutation score CIS_Mutant OracleOutputAndState,Number of killed CIS_Mutant OracleW,Mutation score CIS_Mutant OracleW,Number of CI_Mutant,Number of killed CI_Mutant OracleOutput,Mutation score CI_Mutant OracleOutput,Number of killed CI_Mutant OracleState,Mutation score CI_Mutant OracleState,Number of killed CI_Mutant OracleOutputAndState,Mutation score CI_Mutant OracleOutputAndState,Number of killed CI_Mutant OracleW,Mutation score CI_Mutant OracleW,Number of DI_Mutant,Number of killed DI_Mutant OracleOutput,Mutation score DI_Mutant OracleOutput,Number of killed DI_Mutant OracleState,Mutation score DI_Mutant OracleState,Number of killed DI_Mutant OracleOutputAndState,Mutation score DI_Mutant OracleOutputAndState,Number of killed DI_Mutant OracleW,Mutation score DI_Mutant OracleW,Number of II_Mutant,Number of killed II_Mutant OracleOutput,Mutation score II_Mutant OracleOutput,Number of killed II_Mutant OracleState,Mutation score II_Mutant OracleState,Number of killed II_Mutant OracleOutputAndState,Mutation score II_Mutant OracleOutputAndState,Number of killed II_Mutant OracleW,Mutation score II_Mutant OracleW,Number of CO_Mutant,Number of killed CO_Mutant OracleOutput,Mutation score CO_Mutant OracleOutput,Number of killed CO_Mutant OracleState,Mutation score CO_Mutant OracleState,Number of killed CO_Mutant OracleOutputAndState,Mutation score CO_Mutant OracleOutputAndState,Number of killed CO_Mutant OracleW,Mutation score CO_Mutant OracleW,Number of DO_Mutant,Number of killed DO_Mutant OracleOutput,Mutation score DO_Mutant OracleOutput,Number of killed DO_Mutant OracleState,Mutation score DO_Mutant OracleState,Number of killed DO_Mutant OracleOutputAndState,Mutation score DO_Mutant OracleOutputAndState,Number of killed DO_Mutant OracleW,Mutation score DO_Mutant OracleW,Number of IO_Mutant,Number of killed IO_Mutant OracleOutput,Mutation score IO_Mutant OracleOutput,Number of killed IO_Mutant OracleState,Mutation score IO_Mutant OracleState,Number of killed IO_Mutant OracleOutputAndState,Mutation score IO_Mutant OracleOutputAndState,Number of killed IO_Mutant OracleW,Mutation score IO_Mutant OracleW,Number of CSS_Mutant,Number of killed CSS_Mutant OracleOutput,Mutation score CSS_Mutant OracleOutput,Number of killed CSS_Mutant OracleState,Mutation score CSS_Mutant OracleState,Number of killed CSS_Mutant OracleOutputAndState,Mutation score CSS_Mutant OracleOutputAndState,Number of killed CSS_Mutant OracleW,Mutation score CSS_Mutant OracleW,Number of CES_Mutant,Number of killed CES_Mutant OracleOutput,Mutation score CES_Mutant OracleOutput,Number of killed CES_Mutant OracleState,Mutation score CES_Mutant OracleState,Number of killed CES_Mutant OracleOutputAndState,Mutation score CES_Mutant OracleOutputAndState,Number of killed CES_Mutant OracleW,Mutation score CES_Mutant OracleW,Number of RT_Mutant,Number of killed RT_Mutant OracleOutput,Mutation score RT_Mutant OracleOutput,Number of killed RT_Mutant OracleState,Mutation score RT_Mutant OracleState,Number of killed RT_Mutant OracleOutputAndState,Mutation score RT_Mutant OracleOutputAndState,Number of killed RT_Mutant OracleW,Mutation score RT_Mutant OracleW,Number of DT_Mutant,Number of killed DT_Mutant OracleOutput,Mutation score DT_Mutant OracleOutput,Number of killed DT_Mutant OracleState,Mutation score DT_Mutant OracleState,Number of killed DT_Mutant OracleOutputAndState,Mutation score DT_Mutant OracleOutputAndState,Number of killed DT_Mutant OracleW,Mutation score DT_Mutant OracleW,Number of IT_Mutant,Number of killed IT_Mutant OracleOutput,Mutation score IT_Mutant OracleOutput,Number of killed IT_Mutant OracleState,Mutation score IT_Mutant OracleState,Number of killed IT_Mutant OracleOutputAndState,Mutation score IT_Mutant OracleOutputAndState,Number of killed IT_Mutant OracleW,Mutation score IT_Mutant OracleW,Number of DS_Mutant,Number of killed DS_Mutant OracleOutput,Mutation score DS_Mutant OracleOutput,Number of killed DS_Mutant OracleState,Mutation score DS_Mutant OracleState,Number of killed DS_Mutant OracleOutputAndState,Mutation score DS_Mutant OracleOutputAndState,Number of killed DS_Mutant OracleW,Mutation score DS_Mutant OracleW,Number of IDSS_Mutant,Number of killed IDSS_Mutant OracleOutput,Mutation score IDSS_Mutant OracleOutput,Number of killed IDSS_Mutant OracleState,Mutation score IDSS_Mutant OracleState,Number of killed IDSS_Mutant OracleOutputAndState,Mutation score IDSS_Mutant OracleOutputAndState,Number of killed IDSS_Mutant OracleW,Mutation score IDSS_Mutant OracleW,Number of IDES_Mutant,Number of killed IDES_Mutant OracleOutput,Mutation score IDES_Mutant OracleOutput,Number of killed IDES_Mutant OracleState,Mutation score IDES_Mutant OracleState,Number of killed IDES_Mutant OracleOutputAndState,Mutation score IDES_Mutant OracleOutputAndState,Number of killed IDES_Mutant OracleW,Mutation score IDES_Mutant OracleW
4,4,4,1218,163,0.13382594,155,0.1272578,186,0.15270936,252,0.20689656,9,8,0.8888889,7,0.7777778,8,0.8888889,8,0.8888889,120,24,0.2,16,0.13333334,24,0.2,30,0.25,40,12,0.3,8,0.2,12,0.3,13,0.325,0,0,NaN,0,NaN,0,NaN,0,NaN,120,12,0.1,0,0,12,0.1,21,0.175,40,4,0.1,0,0,4,0.1,7,0.175,0,0,NaN,0,NaN,0,NaN,0,NaN,360,65,0.18055555,67,0.18611111,69,0.19166666,111,0.30833334,360,22,0.06111111,36,0.1,36,0.1,36,0.1,40,6,0.15,6,0.15,6,0.15,11,0.275,40,4,0.1,4,0.1,4,0.1,7,0.175,0,0,NaN,0,NaN,0,NaN,0,NaN,9,3,0.33333334,3,0.33333334,3,0.33333334,4,0.44444445,40,3,0.075,4,0.1,4,0.1,4,0.1,40,0,0,4,0.1,4,0.1,0,0
4,4,4,1218,162,0.13300492,158,0.12972085,187,0.15353037,282,0.23152709,9,8,0.8888889,7,0.7777778,8,0.8888889,8,0.8888889,120,22,0.18333334,18,0.15,24,0.2,34,0.28333333,40,11,0.275,9,0.225,12,0.3,16,0.4,0,0,NaN,0,NaN,0,NaN,0,NaN,120,12,0.1,0,0,12,0.1,24,0.2,40,4,0.1,0,0,4,0.1,8,0.2,0,0,NaN,0,NaN,0,NaN,0,NaN,360,65,0.18055555,66,0.18333334,69,0.19166666,125,0.3472222,360,23,0.06388889,36,0.1,36,0.1,36,0.1,40,6,0.15,6,0.15,6,0.15,13,0.325,40,4,0.1,4,0.1,4,0.1,8,0.2,0,0,NaN,0,NaN,0,NaN,0,NaN,9,4,0.44444445,4,0.44444445,4,0.44444445,6,0.6666667,40,3,0.075,4,0.1,4,0.1,4,0.1,40,0,0,4,0.1,4,0.1,0,0
2,2,2,1218,81,0.06650246,84,0.06896552,98,0.08045977,166,0.136289,9,8,0.8888889,7,0.7777778,8,0.8888889,8,0.8888889,120,10,0.083333336,10,0.083333336,12,0.1,18,0.15,40,5,0.125,5,0.125,6,0.15,7,0.175,0,0,NaN,0,NaN,0,NaN,0,NaN,120,6,0.05,0,0,6,0.05,15,0.125,40,2,0.05,0,0,2,0.05,5,0.125,0,0,NaN,0,NaN,0,NaN,0,NaN,360,34,0.094444446,34,0.094444446,35,0.097222224,79,0.21944444,360,8,0.022222223,18,0.05,18,0.05,18,0.05,40,4,0.1,3,0.075,4,0.1,7,0.175,40,2,0.05,2,0.05,2,0.05,5,0.125,0,0,NaN,0,NaN,0,NaN,0,NaN,9,1,0.11111111,1,0.11111111,1,0.11111111,2,0.22222222,40,1,0.025,2,0.05,2,0.05,2,0.05,40,0,0,2,0.05,2,0.05,0,0
2,2,2,1218,81,0.06650246,84,0.06896552,98,0.08045977,187,0.15353037,9,8,0.8888889,7,0.7777778,8,0.8888889,8,0.8888889,120,10,0.083333336,10,0.083333336,12,0.1,12,0.1,40,5,0.125,5,0.125,6,0.15,6,0.15,0,0,NaN,0,NaN,0,NaN,0,NaN,120,6,0.05,0,0,6,0.05,18,0.15,40,2,0.05,0,0,2,0.05,6,0.15,0,0,NaN,0,NaN,0,NaN,0,NaN,360,32,0.08888889,31,0.08611111,33,0.09166667,94,0.2611111,360,8,0.022222223,18,0.05,18,0.05,18,0.05,40,5,0.125,5,0.125,5,0.125,11,0.275,40,2,0.05,2,0.05,2,0.05,6,0.15,0,0,NaN,0,NaN,0,NaN,0,NaN,9,2,0.22222222,2,0.22222222,2,0.22222222,6,0.6666667,40,1,0.025,2,0.05,2,0.05,2,0.05,40,0,0,2,0.05,2,0.05,0,0
1,1,1,1218,36,0.02955665,47,0.03858785,55,0.045155995,162,0.13300492,9,5,0.5555556,9,1,9,1,9,1,120,6,0.05,4,0.033333335,6,0.05,16,0.13333334,40,3,0.075,2,0.05,3,0.075,7,0.175,0,0,NaN,0,NaN,0,NaN,0,NaN,120,3,0.025,0,0,3,0.025,15,0.125,40,1,0.025,0,0,1,0.025,5,0.125,0,0,NaN,0,NaN,0,NaN,0,NaN,360,14,0.03888889,18,0.05,18,0.05,81,0.225,360,0,0,9,0.025,9,0.025,9,0.025,40,2,0.05,1,0.025,2,0.05,10,0.25,40,1,0.025,1,0.025,1,0.025,5,0.125,0,0,NaN,0,NaN,0,NaN,0,NaN,9,1,0.11111111,1,0.11111111,1,0.11111111,4,0.44444445,40,0,0,1,0.025,1,0.025,1,0.025,40,0,0,1,0.025,1,0.025,0,0
3,3,3,1218,113,0.09277504,128,0.10509031,141,0.115763545,233,0.1912972,9,8,0.8888889,8,0.8888889,8,0.8888889,8,0.8888889,120,12,0.1,18,0.15,18,0.15,28,0.23333333,40,6,0.15,9,0.225,9,0.225,13,0.325,0,0,NaN,0,NaN,0,NaN,0,NaN,120,9,0.075,0,0,9,0.075,21,0.175,40,3,0.075,0,0,3,0.075,7,0.175,0,0,NaN,0,NaN,0,NaN,0,NaN,360,49,0.13611111,50,0.1388889,51,0.14166667,104,0.2888889,360,16,0.044444446,27,0.075,27,0.075,27,0.075,40,4,0.1,4,0.1,4,0.1,10,0.25,40,3,0.075,3,0.075,3,0.075,7,0.175,0,0,NaN,0,NaN,0,NaN,0,NaN,9,3,0.33333334,3,0.33333334,3,0.33333334,5,0.5555556,40,0,0,3,0.075,3,0.075,3,0.075,40,0,0,3,0.075,3,0.075,0,0
3,3,3,1218,110,0.09031199,129,0.10591133,142,0.11658456,241,0.19786535,9,8,0.8888889,8,0.8888889,8,0.8888889,8,0.8888889,120,12,0.1,18,0.15,18,0.15,28,0.23333333,40,6,0.15,9,0.225,9,0.225,13,0.325,0,0,NaN,0,NaN,0,NaN,0,NaN,120,9,0.075,0,0,9,0.075,21,0.175,40,3,0.075,0,0,3,0.075,7,0.175,0,0,NaN,0,NaN,0,NaN,0,NaN,360,47,0.13055556,50,0.1388889,51,0.14166667,111,0.30833334,360,13,0.036111113,27,0.075,27,0.075,27,0.075,40,4,0.1,5,0.125,5,0.125,10,0.25,40,3,0.075,3,0.075,3,0.075,7,0.175,0,0,NaN,0,NaN,0,NaN,0,NaN,9,3,0.33333334,3,0.33333334,3,0.33333334,6,0.6666667,40,2,0.05,3,0.075,3,0.075,3,0.075,40,0,0,3,0.075,3,0.075,0,0
3,3,3,1218,117,0.096059114,116,0.0952381,141,0.115763545,202,0.16584565,9,8,0.8888889,8,0.8888889,8,0.8888889,8,0.8888889,120,12,0.1,18,0.15,18,0.15,18,0.15,40,6,0.15,9,0.225,9,0.225,9,0.225,0,0,NaN,0,NaN,0,NaN,0,NaN,120,9,0.075,0,0,9,0.075,18,0.15,40,3,0.075,0,0,3,0.075,6,0.15,0,0,NaN,0,NaN,0,NaN,0,NaN,360,50,0.1388889,40,0.11111111,51,0.14166667,94,0.2611111,360,17,0.047222223,27,0.075,27,0.075,27,0.075,40,5,0.125,4,0.1,5,0.125,9,0.225,40,3,0.075,2,0.05,3,0.075,6,0.15,0,0,NaN,0,NaN,0,NaN,0,NaN,9,2,0.22222222,2,0.22222222,2,0.22222222,5,0.5555556,40,2,0.05,3,0.075,3,0.075,2,0.05,40,0,0,3,0.075,3,0.075,0,0
3,3,3,1218,112,0.09195402,125,0.102627255,138,0.113300495,235,0.19293925,9,8,0.8888889,8,0.8888889,8,0.8888889,8,0.8888889,120,12,0.1,18,0.15,18,0.15,28,0.23333333,40,6,0.15,9,0.225,9,0.225,13,0.325,0,0,NaN,0,NaN,0,NaN,0,NaN,120,9,0.075,0,0,9,0.075,21,0.175,40,3,0.075,0,0,3,0.075,7,0.175,0,0,NaN,0,NaN,0,NaN,0,NaN,360,45,0.125,46,0.12777779,47,0.13055556,104,0.2888889,360,16,0.044444446,27,0.075,27,0.075,27,0.075,40,5,0.125,5,0.125,5,0.125,12,0.3,40,3,0.075,3,0.075,3,0.075,7,0.175,0,0,NaN,0,NaN,0,NaN,0,NaN,9,3,0.33333334,3,0.33333334,3,0.33333334,5,0.5555556,40,2,0.05,3,0.075,3,0.075,3,0.075,40,0,0,3,0.075,3,0.075,0,0
2,2,2,1218,81,0.06650246,89,0.07307061,97,0.07963875,202,0.16584565,9,7,0.7777778,8,0.8888889,8,0.8888889,8,0.8888889,120,12,0.1,12,0.1,12,0.1,22,0.18333334,40,6,0.15,6,0.15,6,0.15,10,0.25,0,0,NaN,0,NaN,0,NaN,0,NaN,120,6,0.05,0,0,6,0.05,18,0.15,40,2,0.05,0,0,2,0.05,6,0.15,0,0,NaN,0,NaN,0,NaN,0,NaN,360,33,0.09166667,35,0.097222224,35,0.097222224,96,0.26666668,360,8,0.022222223,18,0.05,18,0.05,18,0.05,40,2,0.05,2,0.05,2,0.05,11,0.275,40,2,0.05,2,0.05,2,0.05,6,0.15,0,0,NaN,0,NaN,0,NaN,0,NaN,9,2,0.22222222,2,0.22222222,2,0.22222222,5,0.5555556,40,1,0.025,2,0.05,2,0.05,2,0.05,40,0,0,2,0.05,2,0.05,0,0
3,3,3,1218,121,0.09934319,129,0.10591133,141,0.115763545,242,0.19868638,9,8,0.8888889,8,0.8888889,8,0.8888889,8,0.8888889,120,16,0.13333334,18,0.15,18,0.15,28,0.23333333,40,8,0.2,9,0.225,9,0.225,13,0.325,0,0,NaN,0,NaN,0,NaN,0,NaN,120,9,0.075,0,0,9,0.075,21,0.175,40,3,0.075,0,0,3,0.075,7,0.175,0,0,NaN,0,NaN,0,NaN,0,NaN,360,49,0.13611111,51,0.14166667,51,0.14166667,114,0.31666666,360,16,0.044444446,27,0.075,27,0.075,27,0.075,40,4,0.1,4,0.1,4,0.1,9,0.225,40,3,0.075,3,0.075,3,0.075,7,0.175,0,0,NaN,0,NaN,0,NaN,0,NaN,9,3,0.33333334,3,0.33333334,3,0.33333334,5,0.5555556,40,2,0.05,3,0.075,3,0.075,3,0.075,40,0,0,3,0.075,3,0.075,0,0
3,3,3,1218,124,0.10180624,129,0.10591133,144,0.1182266,245,0.20114942,9,8,0.8888889,8,0.8888889,8,0.8888889,8,0.8888889,120,16,0.13333334,16,0.13333334,18,0.15,28,0.23333333,40,8,0.2,8,0.2,9,0.225,13,0.325,0,0,NaN,0,NaN,0,NaN,0,NaN,120,9,0.075,0,0,9,0.075,21,0.175,40,3,0.075,0,0,3,0.075,7,0.175,0,0,NaN,0,NaN,0,NaN,0,NaN,360,51,0.14166667,53,0.14722222,53,0.14722222,113,0.31388888,360,16,0.044444446,27,0.075,27,0.075,27,0.075,40,5,0.125,5,0.125,5,0.125,12,0.3,40,3,0.075,3,0.075,3,0.075,7,0.175,0,0,NaN,0,NaN,0,NaN,0,NaN,9,3,0.33333334,3,0.33333334,3,0.33333334,6,0.6666667,40,2,0.05,3,0.075,3,0.075,3,0.075,40,0,0,3,0.075,3,0.075,0,0
3,3,3,1218,121,0.09934319,130,0.106732346,142,0.11658456,227,0.1863711,9,8,0.8888889,8,0.8888889,8,0.8888889,8,0.8888889,120,18,0.15,18,0.15,18,0.15,18,0.15,40,9,0.225,9,0.225,9,0.225,9,0.225,0,0,NaN,0,NaN,0,NaN,0,NaN,120,9,0.075,0,0,9,0.075,21,0.175,40,3,0.075,0,0,3,0.075,7,0.175,0,0,NaN,0,NaN,0,NaN,0,NaN,360,49,0.13611111,53,0.14722222,53,0.14722222,112,0.31111112,360,14,0.03888889,27,0.075,27,0.075,27,0.075,40,3,0.075,3,0.075,3,0.075,10,0.25,40,3,0.075,3,0.075,3,0.075,7,0.175,0,0,NaN,0,NaN,0,NaN,0,NaN,9,3,0.33333334,3,0.33333334,3,0.33333334,5,0.5555556,40,2,0.05,3,0.075,3,0.075,3,0.075,40,0,0,3,0.075,3,0.075,0,0
3,3,3,1218,125,0.102627255,124,0.10180624,140,0.11494253,239,0.19622332,9,8,0.8888889,8,0.8888889,8,0.8888889,8,0.8888889,120,18,0.15,16,0.13333334,18,0.15,28,0.23333333,40,9,0.225,8,0.2,9,0.225,13,0.325,0,0,NaN,0,NaN,0,NaN,0,NaN,120,9,0.075,0,0,9,0.075,21,0.175,40,3,0.075,0,0,3,0.075,7,0.175,0,0,NaN,0,NaN,0,NaN,0,NaN,360,50,0.1388889,50,0.1388889,51,0.14166667,110,0.30555555,360,17,0.047222223,27,0.075,27,0.075,27,0.075,40,3,0.075,3,0.075,3,0.075,9,0.225,40,3,0.075,3,0.075,3,0.075,7,0.175,0,0,NaN,0,NaN,0,NaN,0,NaN,9,3,0.33333334,3,0.33333334,3,0.33333334,6,0.6666667,40,2,0.05,3,0.075,3,0.075,3,0.075,40,0,0,3,0.075,3,0.075,0,0
3,3,3,1218,119,0.09770115,126,0.10344828,141,0.115763545,225,0.18472907,9,8,0.8888889,8,0.8888889,8,0.8888889,8,0.8888889,120,12,0.1,18,0.15,18,0.15,18,0.15,40,6,0.15,9,0.225,9,0.225,9,0.225,0,0,NaN,0,NaN,0,NaN,0,NaN,120,9,0.075,0,0,9,0.075,21,0.175,40,3,0.075,0,0,3,0.075,7,0.175,0,0,NaN,0,NaN,0,NaN,0,NaN,360,51,0.14166667,49,0.13611111,51,0.14166667,109,0.30277777,360,18,0.05,27,0.075,27,0.075,27,0.075,40,4,0.1,3,0.075,4,0.1,10,0.25,40,3,0.075,3,0.075,3,0.075,7,0.175,0,0,NaN,0,NaN,0,NaN,0,NaN,9,3,0.33333334,3,0.33333334,3,0.33333334,6,0.6666667,40,2,0.05,3,0.075,3,0.075,3,0.075,40,0,0,3,0.075,3,0.075,0,0
3,3,3,1218,114,0.093596056,129,0.10591133,143,0.117405586,240,0.19704433,9,8,0.8888889,8,0.8888889,8,0.8888889,8,0.8888889,120,12,0.1,18,0.15,18,0.15,28,0.23333333,40,6,0.15,9,0.225,9,0.225,13,0.325,0,0,NaN,0,NaN,0,NaN,0,NaN,120,9,0.075,0,0,9,0.075,21,0.175,40,3,0.075,0,0,3,0.075,7,0.175,0,0,NaN,0,NaN,0,NaN,0,NaN,360,49,0.13611111,51,0.14166667,52,0.14444445,109,0.30277777,360,14,0.03888889,27,0.075,27,0.075,26,0.072222225,40,5,0.125,4,0.1,5,0.125,12,0.3,40,3,0.075,3,0.075,3,0.075,7,0.175,0,0,NaN,0,NaN,0,NaN,0,NaN,9,3,0.33333334,3,0.33333334,3,0.33333334,6,0.6666667,40,2,0.05,3,0.075,3,0.075,3,0.075,40,0,0,3,0.075,3,0.075,0,0
3,3,3,1218,118,0.09688013,127,0.104269296,140,0.11494253,215,0.17651889,9,8,0.8888889,8,0.8888889,8,0.8888889,8,0.8888889,120,12,0.1,18,0.15,18,0.15,24,0.2,40,6,0.15,9,0.225,9,0.225,10,0.25,0,0,NaN,0,NaN,0,NaN,0,NaN,120,9,0.075,0,0,9,0.075,18,0.15,40,3,0.075,0,0,3,0.075,6,0.15,0,0,NaN,0,NaN,0,NaN,0,NaN,360,51,0.14166667,50,0.1388889,51,0.14166667,101,0.28055555,360,18,0.05,27,0.075,27,0.075,27,0.075,40,4,0.1,4,0.1,4,0.1,7,0.175,40,3,0.075,3,0.075,3,0.075,6,0.15,0,0,NaN,0,NaN,0,NaN,0,NaN,9,2,0.22222222,2,0.22222222,2,0.22222222,5,0.5555556,40,2,0.05,3,0.075,3,0.075,3,0.075,40,0,0,3,0.075,3,0.075,0,0
4,4,4,1218,158,0.12972085,164,0.13464697,183,0.1502463,283,0.23234811,9,8,0.8888889,8,0.8888889,8,0.8888889,8,0.8888889,120,20,0.16666667,22,0.18333334,22,0.18333334,32,0.26666668,40,10,0.25,11,0.275,11,0.275,15,0.375,0,0,NaN,0,NaN,0,NaN,0,NaN,120,12,0.1,0,0,12,0.1,24,0.2,40,4,0.1,0,0,4,0.1,8,0.2,0,0,NaN,0,NaN,0,NaN,0,NaN,360,65,0.18055555,67,0.18611111,69,0.19166666,127,0.35277778,360,23,0.06388889,36,0.1,36,0.1,36,0.1,40,5,0.125,4,0.1,5,0.125,15,0.375,40,4,0.1,4,0.1,4,0.1,8,0.2,0,0,NaN,0,NaN,0,NaN,0,NaN,9,4,0.44444445,4,0.44444445,4,0.44444445,6,0.6666667,40,3,0.075,4,0.1,4,0.1,4,0.1,40,0,0,4,0.1,4,0.1,0,0
4,4,4,1218,161,0.13218391,170,0.13957307,188,0.1543514,281,0.23070608,9,8,0.8888889,8,0.8888889,8,0.8888889,8,0.8888889,120,22,0.18333334,24,0.2,24,0.2,34,0.28333333,40,11,0.275,12,0.3,12,0.3,16,0.4,0,0,NaN,0,NaN,0,NaN,0,NaN,120,12,0.1,0,0,12,0.1,24,0.2,40,4,0.1,0,0,4,0.1,8,0.2,0,0,NaN,0,NaN,0,NaN,0,NaN,360,66,0.18333334,69,0.19166666,70,0.19444445,125,0.3472222,360,22,0.06111111,36,0.1,36,0.1,35,0.097222224,40,6,0.15,5,0.125,6,0.15,13,0.325,40,4,0.1,4,0.1,4,0.1,8,0.2,0,0,NaN,0,NaN,0,NaN,0,NaN,9,4,0.44444445,4,0.44444445,4,0.44444445,7,0.7777778,40,2,0.05,4,0.1,4,0.1,3,0.075,40,0,0,4,0.1,4,0.1,0,0
4,4,4,1218,151,0.12397373,163,0.13382594,182,0.14942528,279,0.22906403,9,8,0.8888889,8,0.8888889,8,0.8888889,8,0.8888889,120,18,0.15,22,0.18333334,22,0.18333334,32,0.26666668,40,9,0.225,11,0.275,11,0.275,15,0.375,0,0,NaN,0,NaN,0,NaN,0,NaN,120,12,0.1,0,0,12,0.1,24,0.2,40,4,0.1,0,0,4,0.1,8,0.2,0,0,NaN,0,NaN,0,NaN,0,NaN,360,63,0.175,66,0.18333334,68,0.18888889,125,0.3472222,360,21,0.058333334,36,0.1,36,0.1,35,0.097222224,40,5,0.125,4,0.1,5,0.125,14,0.35,40,4,0.1,4,0.1,4,0.1,8,0.2,0,0,NaN,0,NaN,0,NaN,0,NaN,9,4,0.44444445,4,0.44444445,4,0.44444445,6,0.6666667,40,3,0.075,4,0.1,4,0.1,4,0.1,40,0,0,4,0.1,4,0.1,0,0
4,4,4,1218,157,0.12889984,167,0.13711001,186,0.15270936,267,0.21921182,9,8,0.8888889,8,0.8888889,8,0.8888889,8,0.8888889,120,22,0.18333334,24,0.2,24,0.2,24,0.2,40,11,0.275,12,0.3,12,0.3,12,0.3,0,0,NaN,0,NaN,0,NaN,0,NaN,120,12,0.1,0,0,12,0.1,24,0.2,40,4,0.1,0,0,4,0.1,8,0.2,0,0,NaN,0,NaN,0,NaN,0,NaN,360,64,0.17777778,67,0.18611111,69,0.19166666,125,0.3472222,360,21,0.058333334,36,0.1,36,0.1,36,0.1,40,5,0.125,4,0.1,5,0.125,11,0.275,40,4,0.1,4,0.1,4,0.1,8,0.2,0,0,NaN,0,NaN,0,NaN,0,NaN,9,4,0.44444445,4,0.44444445,4,0.44444445,7,0.7777778,40,2,0.05,4,0.1,4,0.1,4,0.1,40,0,0,4,0.1,4,0.1,0,0
