Test case length,Covered states,Covered transitions,Number of All_Mutants,Number of killed All_Mutants OracleOutput,Mutation score All_Mutants OracleOutput,Number of killed All_Mutants OracleState,Mutation score All_Mutants OracleState,Number of killed All_Mutants OracleOutputAndState,Mutation score All_Mutants OracleOutputAndState,Number of killed All_Mutants OracleW,Mutation score All_Mutants OracleW,Number of CIS_Mutant,Number of killed CIS_Mutant OracleOutput,Mutation score CIS_Mutant OracleOutput,Number of killed CIS_Mutant OracleState,Mutation score CIS_Mutant OracleState,Number of killed CIS_Mutant OracleOutputAndState,Mutation score CIS_Mutant OracleOutputAndState,Number of killed CIS_Mutant OracleW,Mutation score CIS_Mutant OracleW,Number of CI_Mutant,Number of killed CI_Mutant OracleOutput,Mutation score CI_Mutant OracleOutput,Number of killed CI_Mutant OracleState,Mutation score CI_Mutant OracleState,Number of killed CI_Mutant OracleOutputAndState,Mutation score CI_Mutant OracleOutputAndState,Number of killed CI_Mutant OracleW,Mutation score CI_Mutant OracleW,Number of DI_Mutant,Number of killed DI_Mutant OracleOutput,Mutation score DI_Mutant OracleOutput,Number of killed DI_Mutant OracleState,Mutation score DI_Mutant OracleState,Number of killed DI_Mutant OracleOutputAndState,Mutation score DI_Mutant OracleOutputAndState,Number of killed DI_Mutant OracleW,Mutation score DI_Mutant OracleW,Number of II_Mutant,Number of killed II_Mutant OracleOutput,Mutation score II_Mutant OracleOutput,Number of killed II_Mutant OracleState,Mutation score II_Mutant OracleState,Number of killed II_Mutant OracleOutputAndState,Mutation score II_Mutant OracleOutputAndState,Number of killed II_Mutant OracleW,Mutation score II_Mutant OracleW,Number of CO_Mutant,Number of killed CO_Mutant OracleOutput,Mutation score CO_Mutant OracleOutput,Number of killed CO_Mutant OracleState,Mutation score CO_Mutant OracleState,Number of killed CO_Mutant OracleOutputAndState,Mutation score CO_Mutant OracleOutputAndState,Number of killed CO_Mutant OracleW,Mutation score CO_Mutant OracleW,Number of DO_Mutant,Number of killed DO_Mutant OracleOutput,Mutation score DO_Mutant OracleOutput,Number of killed DO_Mutant OracleState,Mutation score DO_Mutant OracleState,Number of killed DO_Mutant OracleOutputAndState,Mutation score DO_Mutant OracleOutputAndState,Number of killed DO_Mutant OracleW,Mutation score DO_Mutant OracleW,Number of IO_Mutant,Number of killed IO_Mutant OracleOutput,Mutation score IO_Mutant OracleOutput,Number of killed IO_Mutant OracleState,Mutation score IO_Mutant OracleState,Number of killed IO_Mutant OracleOutputAndState,Mutation score IO_Mutant OracleOutputAndState,Number of killed IO_Mutant OracleW,Mutation score IO_Mutant OracleW,Number of CSS_Mutant,Number of killed CSS_Mutant OracleOutput,Mutation score CSS_Mutant OracleOutput,Number of killed CSS_Mutant OracleState,Mutation score CSS_Mutant OracleState,Number of killed CSS_Mutant OracleOutputAndState,Mutation score CSS_Mutant OracleOutputAndState,Number of killed CSS_Mutant OracleW,Mutation score CSS_Mutant OracleW,Number of CES_Mutant,Number of killed CES_Mutant OracleOutput,Mutation score CES_Mutant OracleOutput,Number of killed CES_Mutant OracleState,Mutation score CES_Mutant OracleState,Number of killed CES_Mutant OracleOutputAndState,Mutation score CES_Mutant OracleOutputAndState,Number of killed CES_Mutant OracleW,Mutation score CES_Mutant OracleW,Number of RT_Mutant,Number of killed RT_Mutant OracleOutput,Mutation score RT_Mutant OracleOutput,Number of killed RT_Mutant OracleState,Mutation score RT_Mutant OracleState,Number of killed RT_Mutant OracleOutputAndState,Mutation score RT_Mutant OracleOutputAndState,Number of killed RT_Mutant OracleW,Mutation score RT_Mutant OracleW,Number of DT_Mutant,Number of killed DT_Mutant OracleOutput,Mutation score DT_Mutant OracleOutput,Number of killed DT_Mutant OracleState,Mutation score DT_Mutant OracleState,Number of killed DT_Mutant OracleOutputAndState,Mutation score DT_Mutant OracleOutputAndState,Number of killed DT_Mutant OracleW,Mutation score DT_Mutant OracleW,Number of IT_Mutant,Number of killed IT_Mutant OracleOutput,Mutation score IT_Mutant OracleOutput,Number of killed IT_Mutant OracleState,Mutation score IT_Mutant OracleState,Number of killed IT_Mutant OracleOutputAndState,Mutation score IT_Mutant OracleOutputAndState,Number of killed IT_Mutant OracleW,Mutation score IT_Mutant OracleW,Number of DS_Mutant,Number of killed DS_Mutant OracleOutput,Mutation score DS_Mutant OracleOutput,Number of killed DS_Mutant OracleState,Mutation score DS_Mutant OracleState,Number of killed DS_Mutant OracleOutputAndState,Mutation score DS_Mutant OracleOutputAndState,Number of killed DS_Mutant OracleW,Mutation score DS_Mutant OracleW,Number of IDSS_Mutant,Number of killed IDSS_Mutant OracleOutput,Mutation score IDSS_Mutant OracleOutput,Number of killed IDSS_Mutant OracleState,Mutation score IDSS_Mutant OracleState,Number of killed IDSS_Mutant OracleOutputAndState,Mutation score IDSS_Mutant OracleOutputAndState,Number of killed IDSS_Mutant OracleW,Mutation score IDSS_Mutant OracleW,Number of IDES_Mutant,Number of killed IDES_Mutant OracleOutput,Mutation score IDES_Mutant OracleOutput,Number of killed IDES_Mutant OracleState,Mutation score IDES_Mutant OracleState,Number of killed IDES_Mutant OracleOutputAndState,Mutation score IDES_Mutant OracleOutputAndState,Number of killed IDES_Mutant OracleW,Mutation score IDES_Mutant OracleW
2,2,2,3618,115,0.031785518,124,0.03427308,139,0.038419016,444,0.122719735,9,7,0.7777778,9,1,9,1,9,1,900,34,0.037777778,32,0.035555556,36,0.04,106,0.11777778,100,17,0.17,16,0.16,18,0.18,28,0.28,0,0,NaN,0,NaN,0,NaN,0,NaN,300,6,0.02,0,0,6,0.02,36,0.12,100,2,0.02,0,0,2,0.02,12,0.12,0,0,NaN,0,NaN,0,NaN,0,NaN,900,32,0.035555556,35,0.03888889,36,0.04,194,0.21555555,900,7,0.007777778,18,0.02,18,0.02,18,0.02,100,6,0.06,6,0.06,6,0.06,22,0.22,100,2,0.02,2,0.02,2,0.02,12,0.12,0,0,NaN,0,NaN,0,NaN,0,NaN,9,2,0.22222222,2,0.22222222,2,0.22222222,5,0.5555556,100,0,0,2,0.02,2,0.02,2,0.02,100,0,0,2,0.02,2,0.02,0,0
2,2,2,3618,121,0.03344389,130,0.035931453,139,0.038419016,426,0.11774461,9,9,1,9,1,9,1,9,1,900,34,0.037777778,36,0.04,36,0.04,82,0.09111111,100,17,0.17,18,0.18,18,0.18,28,0.28,0,0,NaN,0,NaN,0,NaN,0,NaN,300,6,0.02,0,0,6,0.02,36,0.12,100,2,0.02,0,0,2,0.02,12,0.12,0,0,NaN,0,NaN,0,NaN,0,NaN,900,35,0.03888889,35,0.03888889,36,0.04,198,0.22,900,8,0.008888889,18,0.02,18,0.02,18,0.02,100,5,0.05,6,0.06,6,0.06,22,0.22,100,2,0.02,2,0.02,2,0.02,12,0.12,0,0,NaN,0,NaN,0,NaN,0,NaN,9,2,0.22222222,2,0.22222222,2,0.22222222,7,0.7777778,100,1,0.01,2,0.02,2,0.02,2,0.02,100,0,0,2,0.02,2,0.02,0,0
2,2,2,3618,115,0.031785518,127,0.035102267,136,0.03758983,427,0.118021004,9,9,1,9,1,9,1,9,1,900,30,0.033333335,36,0.04,36,0.04,98,0.10888889,100,15,0.15,18,0.18,18,0.18,28,0.28,0,0,NaN,0,NaN,0,NaN,0,NaN,300,6,0.02,0,0,6,0.02,36,0.12,100,2,0.02,0,0,2,0.02,12,0.12,0,0,NaN,0,NaN,0,NaN,0,NaN,900,34,0.037777778,33,0.036666665,34,0.037777778,182,0.20222223,900,9,0.01,18,0.02,18,0.02,18,0.02,100,5,0.05,5,0.05,5,0.05,23,0.23,100,2,0.02,2,0.02,2,0.02,12,0.12,0,0,NaN,0,NaN,0,NaN,0,NaN,9,2,0.22222222,2,0.22222222,2,0.22222222,7,0.7777778,100,1,0.01,2,0.02,2,0.02,2,0.02,100,0,0,2,0.02,2,0.02,0,0
2,2,2,3618,107,0.029574351,123,0.033996683,138,0.03814262,443,0.12244334,9,8,0.8888889,9,1,9,1,9,1,900,28,0.031111112,32,0.035555556,36,0.04,106,0.11777778,100,14,0.14,16,0.16,18,0.18,28,0.28,0,0,NaN,0,NaN,0,NaN,0,NaN,300,6,0.02,0,0,6,0.02,36,0.12,100,2,0.02,0,0,2,0.02,12,0.12,0,0,NaN,0,NaN,0,NaN,0,NaN,900,33,0.036666665,35,0.03888889,36,0.04,194,0.21555555,900,7,0.007777778,18,0.02,18,0.02,18,0.02,100,5,0.05,5,0.05,5,0.05,21,0.21,100,2,0.02,2,0.02,2,0.02,12,0.12,0,0,NaN,0,NaN,0,NaN,0,NaN,9,2,0.22222222,2,0.22222222,2,0.22222222,5,0.5555556,100,0,0,2,0.02,2,0.02,2,0.02,100,0,0,2,0.02,2,0.02,0,0
2,2,2,3618,116,0.032061912,125,0.034549475,140,0.038695414,444,0.122719735,9,8,0.8888889,9,1,9,1,9,1,900,34,0.037777778,32,0.035555556,36,0.04,106,0.11777778,100,17,0.17,16,0.16,18,0.18,28,0.28,0,0,NaN,0,NaN,0,NaN,0,NaN,300,6,0.02,0,0,6,0.02,36,0.12,100,2,0.02,0,0,2,0.02,12,0.12,0,0,NaN,0,NaN,0,NaN,0,NaN,900,33,0.036666665,36,0.04,36,0.04,194,0.21555555,900,7,0.007777778,18,0.02,18,0.02,18,0.02,100,5,0.05,6,0.06,7,0.07,22,0.22,100,2,0.02,2,0.02,2,0.02,12,0.12,0,0,NaN,0,NaN,0,NaN,0,NaN,9,2,0.22222222,2,0.22222222,2,0.22222222,5,0.5555556,100,0,0,2,0.02,2,0.02,2,0.02,100,0,0,2,0.02,2,0.02,0,0
2,2,2,3618,113,0.031232726,126,0.03482587,138,0.03814262,433,0.119679384,9,8,0.8888889,9,1,9,1,9,1,900,34,0.037777778,34,0.037777778,36,0.04,92,0.10222222,100,17,0.17,17,0.17,18,0.18,28,0.28,0,0,NaN,0,NaN,0,NaN,0,NaN,300,6,0.02,0,0,6,0.02,36,0.12,100,2,0.02,0,0,2,0.02,12,0.12,0,0,NaN,0,NaN,0,NaN,0,NaN,900,32,0.035555556,35,0.03888889,36,0.04,194,0.21555555,900,6,0.006666667,18,0.02,18,0.02,18,0.02,100,4,0.04,5,0.05,5,0.05,24,0.24,100,2,0.02,2,0.02,2,0.02,12,0.12,0,0,NaN,0,NaN,0,NaN,0,NaN,9,2,0.22222222,2,0.22222222,2,0.22222222,6,0.6666667,100,0,0,2,0.02,2,0.02,2,0.02,100,0,0,2,0.02,2,0.02,0,0
2,2,2,3618,118,0.032614704,118,0.032614704,137,0.037866224,396,0.10945274,9,8,0.8888889,9,1,9,1,9,1,900,34,0.037777778,36,0.04,36,0.04,92,0.10222222,100,17,0.17,18,0.18,18,0.18,19,0.19,0,0,NaN,0,NaN,0,NaN,0,NaN,300,6,0.02,0,0,6,0.02,33,0.11,100,2,0.02,0,0,2,0.02,11,0.11,0,0,NaN,0,NaN,0,NaN,0,NaN,900,34,0.037777778,27,0.03,36,0.04,177,0.19666667,900,8,0.008888889,18,0.02,18,0.02,18,0.02,100,5,0.05,4,0.04,5,0.05,18,0.18,100,2,0.02,1,0.01,2,0.02,11,0.11,0,0,NaN,0,NaN,0,NaN,0,NaN,9,1,0.11111111,1,0.11111111,1,0.11111111,7,0.7777778,100,1,0.01,2,0.02,2,0.02,1,0.01,100,0,0,2,0.02,2,0.02,0,0
2,2,2,3618,122,0.03372029,128,0.03537866,139,0.038419016,439,0.12133776,9,9,1,9,1,9,1,9,1,900,34,0.037777778,36,0.04,36,0.04,106,0.11777778,100,17,0.17,18,0.18,18,0.18,28,0.28,0,0,NaN,0,NaN,0,NaN,0,NaN,300,6,0.02,0,0,6,0.02,36,0.12,100,2,0.02,0,0,2,0.02,12,0.12,0,0,NaN,0,NaN,0,NaN,0,NaN,900,35,0.03888889,33,0.036666665,36,0.04,188,0.20888889,900,8,0.008888889,18,0.02,18,0.02,18,0.02,100,6,0.06,6,0.06,6,0.06,22,0.22,100,2,0.02,2,0.02,2,0.02,12,0.12,0,0,NaN,0,NaN,0,NaN,0,NaN,9,2,0.22222222,2,0.22222222,2,0.22222222,6,0.6666667,100,1,0.01,2,0.02,2,0.02,2,0.02,100,0,0,2,0.02,2,0.02,0,0
2,2,2,3618,103,0.028468767,126,0.03482587,138,0.03814262,433,0.119679384,9,7,0.7777778,9,1,9,1,9,1,900,28,0.031111112,34,0.037777778,36,0.04,92,0.10222222,100,14,0.14,17,0.17,18,0.18,28,0.28,0,0,NaN,0,NaN,0,NaN,0,NaN,300,6,0.02,0,0,6,0.02,36,0.12,100,2,0.02,0,0,2,0.02,12,0.12,0,0,NaN,0,NaN,0,NaN,0,NaN,900,31,0.034444444,35,0.03888889,36,0.04,194,0.21555555,900,6,0.006666667,18,0.02,18,0.02,18,0.02,100,5,0.05,5,0.05,5,0.05,24,0.24,100,2,0.02,2,0.02,2,0.02,12,0.12,0,0,NaN,0,NaN,0,NaN,0,NaN,9,2,0.22222222,2,0.22222222,2,0.22222222,6,0.6666667,100,0,0,2,0.02,2,0.02,2,0.02,100,0,0,2,0.02,2,0.02,0,0
2,2,2,3618,96,0.026533997,130,0.035931453,139,0.038419016,444,0.122719735,9,6,0.6666667,9,1,9,1,9,1,900,28,0.031111112,36,0.04,36,0.04,108,0.12,100,14,0.14,18,0.18,18,0.18,28,0.28,0,0,NaN,0,NaN,0,NaN,0,NaN,300,6,0.02,0,0,6,0.02,36,0.12,100,2,0.02,0,0,2,0.02,12,0.12,0,0,NaN,0,NaN,0,NaN,0,NaN,900,28,0.031111112,35,0.03888889,36,0.04,192,0.21333334,900,4,0.0044444446,18,0.02,18,0.02,18,0.02,100,4,0.04,6,0.06,6,0.06,22,0.22,100,2,0.02,2,0.02,2,0.02,12,0.12,0,0,NaN,0,NaN,0,NaN,0,NaN,9,2,0.22222222,2,0.22222222,2,0.22222222,5,0.5555556,100,0,0,2,0.02,2,0.02,2,0.02,100,0,0,2,0.02,2,0.02,0,0
1,1,1,3618,39,0.010779436,55,0.015201769,72,0.019900497,330,0.09121061,9,4,0.44444445,8,0.8888889,9,1,9,1,900,10,0.011111111,18,0.02,18,0.02,70,0.07777778,100,5,0.05,9,0.09,9,0.09,10,0.1,0,0,NaN,0,NaN,0,NaN,0,NaN,300,3,0.01,0,0,3,0.01,30,0.1,100,1,0.01,0,0,1,0.01,10,0.1,0,0,NaN,0,NaN,0,NaN,0,NaN,900,13,0.014444444,8,0.008888889,18,0.02,157,0.17444444,900,0,0,9,0.01,9,0.01,9,0.01,100,2,0.02,1,0.01,2,0.02,17,0.17,100,1,0.01,0,0,1,0.01,10,0.1,0,0,NaN,0,NaN,0,NaN,0,NaN,9,0,0,0,0,0,0,8,0.8888889,100,0,0,1,0.01,1,0.01,0,0,100,0,0,1,0.01,1,0.01,0,0
2,2,2,3618,101,0.027915975,126,0.03482587,136,0.03758983,432,0.11940298,9,7,0.7777778,8,0.8888889,9,1,9,1,900,26,0.028888889,34,0.037777778,34,0.037777778,90,0.1,100,13,0.13,17,0.17,17,0.17,27,0.27,0,0,NaN,0,NaN,0,NaN,0,NaN,300,6,0.02,0,0,6,0.02,36,0.12,100,2,0.02,0,0,2,0.02,12,0.12,0,0,NaN,0,NaN,0,NaN,0,NaN,900,31,0.034444444,35,0.03888889,36,0.04,194,0.21555555,900,6,0.006666667,18,0.02,18,0.02,18,0.02,100,5,0.05,6,0.06,6,0.06,26,0.26,100,2,0.02,2,0.02,2,0.02,12,0.12,0,0,NaN,0,NaN,0,NaN,0,NaN,9,2,0.22222222,2,0.22222222,2,0.22222222,6,0.6666667,100,1,0.01,2,0.02,2,0.02,2,0.02,100,0,0,2,0.02,2,0.02,0,0
2,2,2,3618,108,0.029850746,122,0.03372029,136,0.03758983,417,0.11525705,9,8,0.8888889,8,0.8888889,9,1,9,1,900,28,0.031111112,34,0.037777778,36,0.04,94,0.104444444,100,14,0.14,17,0.17,18,0.18,28,0.28,0,0,NaN,0,NaN,0,NaN,0,NaN,300,6,0.02,0,0,6,0.02,36,0.12,100,2,0.02,0,0,2,0.02,12,0.12,0,0,NaN,0,NaN,0,NaN,0,NaN,900,32,0.035555556,32,0.035555556,34,0.037777778,180,0.2,900,8,0.008888889,18,0.02,18,0.02,18,0.02,100,5,0.05,5,0.05,5,0.05,19,0.19,100,2,0.02,2,0.02,2,0.02,12,0.12,0,0,NaN,0,NaN,0,NaN,0,NaN,9,2,0.22222222,2,0.22222222,2,0.22222222,7,0.7777778,100,1,0.01,2,0.02,2,0.02,2,0.02,100,0,0,2,0.02,2,0.02,0,0
2,2,2,3618,121,0.03344389,123,0.033996683,134,0.037037037,385,0.10641238,9,9,1,8,0.8888889,9,1,9,1,900,34,0.037777778,34,0.037777778,34,0.037777778,86,0.09555556,100,17,0.17,17,0.17,17,0.17,18,0.18,0,0,NaN,0,NaN,0,NaN,0,NaN,300,6,0.02,0,0,6,0.02,33,0.11,100,2,0.02,0,0,2,0.02,11,0.11,0,0,NaN,0,NaN,0,NaN,0,NaN,900,35,0.03888889,33,0.036666665,35,0.03888889,170,0.18888889,900,8,0.008888889,18,0.02,18,0.02,17,0.018888889,100,6,0.06,6,0.06,6,0.06,20,0.2,100,2,0.02,2,0.02,2,0.02,11,0.11,0,0,NaN,0,NaN,0,NaN,0,NaN,9,1,0.11111111,1,0.11111111,1,0.11111111,8,0.8888889,100,1,0.01,2,0.02,2,0.02,2,0.02,100,0,0,2,0.02,2,0.02,0,0
2,2,2,3618,112,0.03095633,123,0.033996683,137,0.037866224,418,0.11553344,9,8,0.8888889,8,0.8888889,9,1,9,1,900,32,0.035555556,34,0.037777778,36,0.04,94,0.104444444,100,15,0.15,17,0.17,18,0.18,28,0.28,0,0,NaN,0,NaN,0,NaN,0,NaN,300,6,0.02,0,0,6,0.02,36,0.12,100,2,0.02,0,0,2,0.02,12,0.12,0,0,NaN,0,NaN,0,NaN,0,NaN,900,33,0.036666665,34,0.037777778,36,0.04,182,0.20222223,900,7,0.007777778,18,0.02,18,0.02,18,0.02,100,4,0.04,4,0.04,4,0.04,18,0.18,100,2,0.02,2,0.02,2,0.02,12,0.12,0,0,NaN,0,NaN,0,NaN,0,NaN,9,2,0.22222222,2,0.22222222,2,0.22222222,7,0.7777778,100,1,0.01,2,0.02,2,0.02,2,0.02,100,0,0,2,0.02,2,0.02,0,0
2,2,2,3618,116,0.032061912,112,0.03095633,133,0.03676064,393,0.10862355,9,9,1,8,0.8888889,9,1,9,1,900,32,0.035555556,34,0.037777778,34,0.037777778,90,0.1,100,16,0.16,17,0.17,17,0.17,19,0.19,0,0,NaN,0,NaN,0,NaN,0,NaN,300,6,0.02,0,0,6,0.02,33,0.11,100,2,0.02,0,0,2,0.02,11,0.11,0,0,NaN,0,NaN,0,NaN,0,NaN,900,35,0.03888889,26,0.028888889,36,0.04,177,0.19666667,900,8,0.008888889,18,0.02,18,0.02,18,0.02,100,4,0.04,3,0.03,4,0.04,20,0.2,100,2,0.02,1,0.01,2,0.02,11,0.11,0,0,NaN,0,NaN,0,NaN,0,NaN,9,1,0.11111111,1,0.11111111,1,0.11111111,4,0.44444445,100,1,0.01,2,0.02,2,0.02,1,0.01,100,0,0,2,0.02,2,0.02,0,0
2,2,2,3618,108,0.029850746,126,0.03482587,139,0.038419016,441,0.121890545,9,8,0.8888889,8,0.8888889,9,1,9,1,900,30,0.033333335,34,0.037777778,36,0.04,102,0.11333334,100,15,0.15,17,0.17,18,0.18,28,0.28,0,0,NaN,0,NaN,0,NaN,0,NaN,300,6,0.02,0,0,6,0.02,36,0.12,100,2,0.02,0,0,2,0.02,12,0.12,0,0,NaN,0,NaN,0,NaN,0,NaN,900,32,0.035555556,35,0.03888889,36,0.04,194,0.21555555,900,6,0.006666667,18,0.02,18,0.02,18,0.02,100,4,0.04,6,0.06,6,0.06,20,0.2,100,2,0.02,2,0.02,2,0.02,12,0.12,0,0,NaN,0,NaN,0,NaN,0,NaN,9,2,0.22222222,2,0.22222222,2,0.22222222,8,0.8888889,100,1,0.01,2,0.02,2,0.02,2,0.02,100,0,0,2,0.02,2,0.02,0,0
2,2,2,3618,120,0.033167496,112,0.03095633,134,0.037037037,393,0.10862355,9,9,1,8,0.8888889,9,1,9,1,900,34,0.037777778,34,0.037777778,34,0.037777778,90,0.1,100,17,0.17,17,0.17,17,0.17,19,0.19,0,0,NaN,0,NaN,0,NaN,0,NaN,300,6,0.02,0,0,6,0.02,33,0.11,100,2,0.02,0,0,2,0.02,11,0.11,0,0,NaN,0,NaN,0,NaN,0,NaN,900,35,0.03888889,25,0.027777778,36,0.04,177,0.19666667,900,8,0.008888889,18,0.02,18,0.02,18,0.02,100,5,0.05,4,0.04,5,0.05,20,0.2,100,2,0.02,1,0.01,2,0.02,11,0.11,0,0,NaN,0,NaN,0,NaN,0,NaN,9,1,0.11111111,1,0.11111111,1,0.11111111,4,0.44444445,100,1,0.01,2,0.02,2,0.02,1,0.01,100,0,0,2,0.02,2,0.02,0,0
2,2,2,3618,112,0.03095633,123,0.033996683,133,0.03676064,385,0.10641238,9,8,0.8888889,8,0.8888889,9,1,9,1,900,32,0.035555556,34,0.037777778,34,0.037777778,86,0.09555556,100,16,0.16,17,0.17,17,0.17,18,0.18,0,0,NaN,0,NaN,0,NaN,0,NaN,300,6,0.02,0,0,6,0.02,33,0.11,100,2,0.02,0,0,2,0.02,11,0.11,0,0,NaN,0,NaN,0,NaN,0,NaN,900,33,0.036666665,35,0.03888889,36,0.04,171,0.19,900,7,0.007777778,18,0.02,18,0.02,18,0.02,100,4,0.04,4,0.04,4,0.04,18,0.18,100,2,0.02,2,0.02,2,0.02,11,0.11,0,0,NaN,0,NaN,0,NaN,0,NaN,9,1,0.11111111,1,0.11111111,1,0.11111111,8,0.8888889,100,1,0.01,2,0.02,2,0.02,2,0.02,100,0,0,2,0.02,2,0.02,0,0
2,2,2,3618,100,0.027639579,123,0.033996683,134,0.037037037,430,0.118850194,9,7,0.7777778,8,0.8888889,9,1,9,1,900,28,0.031111112,34,0.037777778,34,0.037777778,90,0.1,100,14,0.14,17,0.17,17,0.17,27,0.27,0,0,NaN,0,NaN,0,NaN,0,NaN,300,6,0.02,0,0,6,0.02,36,0.12,100,2,0.02,0,0,2,0.02,12,0.12,0,0,NaN,0,NaN,0,NaN,0,NaN,900,30,0.033333335,34,0.037777778,36,0.04,194,0.21555555,900,5,0.0055555557,18,0.02,18,0.02,18,0.02,100,3,0.03,4,0.04,4,0.04,24,0.24,100,2,0.02,2,0.02,2,0.02,12,0.12,0,0,NaN,0,NaN,0,NaN,0,NaN,9,2,0.22222222,2,0.22222222,2,0.22222222,6,0.6666667,100,1,0.01,2,0.02,2,0.02,2,0.02,100,0,0,2,0.02,2,0.02,0,0
2,2,2,3618,112,0.03095633,124,0.03427308,137,0.037866224,439,0.12133776,9,8,0.8888889,8,0.8888889,9,1,9,1,900,32,0.035555556,34,0.037777778,36,0.04,102,0.11333334,100,16,0.16,17,0.17,18,0.18,28,0.28,0,0,NaN,0,NaN,0,NaN,0,NaN,300,6,0.02,0,0,6,0.02,36,0.12,100,2,0.02,0,0,2,0.02,12,0.12,0,0,NaN,0,NaN,0,NaN,0,NaN,900,33,0.036666665,35,0.03888889,36,0.04,194,0.21555555,900,7,0.007777778,18,0.02,18,0.02,18,0.02,100,4,0.04,4,0.04,4,0.04,18,0.18,100,2,0.02,2,0.02,2,0.02,12,0.12,0,0,NaN,0,NaN,0,NaN,0,NaN,9,2,0.22222222,2,0.22222222,2,0.22222222,8,0.8888889,100,0,0,2,0.02,2,0.02,2,0.02,100,0,0,2,0.02,2,0.02,0,0
2,2,2,3618,110,0.030403538,125,0.034549475,137,0.037866224,440,0.12161415,9,9,1,8,0.8888889,9,1,9,1,900,30,0.033333335,36,0.04,36,0.04,106,0.11777778,100,16,0.16,18,0.18,18,0.18,28,0.28,0,0,NaN,0,NaN,0,NaN,0,NaN,300,6,0.02,0,0,6,0.02,36,0.12,100,2,0.02,0,0,2,0.02,12,0.12,0,0,NaN,0,NaN,0,NaN,0,NaN,900,33,0.036666665,33,0.036666665,36,0.04,188,0.20888889,900,6,0.006666667,18,0.02,18,0.02,18,0.02,100,4,0.04,4,0.04,4,0.04,22,0.22,100,2,0.02,2,0.02,2,0.02,12,0.12,0,0,NaN,0,NaN,0,NaN,0,NaN,9,2,0.22222222,2,0.22222222,2,0.22222222,7,0.7777778,100,0,0,2,0.02,2,0.02,2,0.02,100,0,0,2,0.02,2,0.02,0,0
2,2,2,3618,113,0.031232726,116,0.032061912,136,0.03758983,429,0.1185738,9,9,1,8,0.8888889,9,1,9,1,900,30,0.033333335,30,0.033333335,36,0.04,92,0.10222222,100,15,0.15,15,0.15,18,0.18,28,0.28,0,0,NaN,0,NaN,0,NaN,0,NaN,300,6,0.02,0,0,6,0.02,36,0.12,100,2,0.02,0,0,2,0.02,12,0.12,0,0,NaN,0,NaN,0,NaN,0,NaN,900,35,0.03888889,34,0.037777778,36,0.04,193,0.21444444,900,8,0.008888889,18,0.02,18,0.02,18,0.02,100,3,0.03,3,0.03,3,0.03,22,0.22,100,2,0.02,2,0.02,2,0.02,12,0.12,0,0,NaN,0,NaN,0,NaN,0,NaN,9,2,0.22222222,2,0.22222222,2,0.22222222,5,0.5555556,100,1,0.01,2,0.02,2,0.02,2,0.02,100,0,0,2,0.02,2,0.02,0,0
2,2,2,3618,103,0.028468767,122,0.03372029,133,0.03676064,420,0.11608624,9,9,1,8,0.8888889,9,1,9,1,900,26,0.028888889,34,0.037777778,34,0.037777778,80,0.08888889,100,13,0.13,17,0.17,17,0.17,27,0.27,0,0,NaN,0,NaN,0,NaN,0,NaN,300,6,0.02,0,0,6,0.02,36,0.12,100,2,0.02,0,0,2,0.02,12,0.12,0,0,NaN,0,NaN,0,NaN,0,NaN,900,33,0.036666665,34,0.037777778,36,0.04,198,0.22,900,6,0.006666667,18,0.02,18,0.02,18,0.02,100,3,0.03,3,0.03,3,0.03,19,0.19,100,2,0.02,2,0.02,2,0.02,12,0.12,0,0,NaN,0,NaN,0,NaN,0,NaN,9,2,0.22222222,2,0.22222222,2,0.22222222,7,0.7777778,100,1,0.01,2,0.02,2,0.02,2,0.02,100,0,0,2,0.02,2,0.02,0,0
2,2,2,3618,118,0.032614704,116,0.032061912,136,0.03758983,429,0.1185738,9,9,1,8,0.8888889,9,1,9,1,900,32,0.035555556,30,0.033333335,36,0.04,92,0.10222222,100,16,0.16,15,0.15,18,0.18,28,0.28,0,0,NaN,0,NaN,0,NaN,0,NaN,300,6,0.02,0,0,6,0.02,36,0.12,100,2,0.02,0,0,2,0.02,12,0.12,0,0,NaN,0,NaN,0,NaN,0,NaN,900,36,0.04,34,0.037777778,36,0.04,193,0.21444444,900,9,0.01,18,0.02,18,0.02,18,0.02,100,3,0.03,3,0.03,3,0.03,22,0.22,100,2,0.02,2,0.02,2,0.02,12,0.12,0,0,NaN,0,NaN,0,NaN,0,NaN,9,2,0.22222222,2,0.22222222,2,0.22222222,5,0.5555556,100,1,0.01,2,0.02,2,0.02,2,0.02,100,0,0,2,0.02,2,0.02,0,0
