Test suite file,states,inputs,outputs,transitions,Number of All_Mutants,Number of killed All_Mutants OracleOutput,Mutation score All_Mutants OracleOutput,EventSequence_Levenshtein_AverageValue,EventSequence_Levenshtein_SquaredSummation,EventSequence_Levenshtein_Manhattan,EventSequence_Levenshtein_Euclidean,EventSequence_SimpsonDiversity_AverageValue,EventSequence_SimpsonDiversity_SquaredSummation,EventSequence_SimpsonDiversity_Manhattan,EventSequence_SimpsonDiversity_Euclidean,EventSequence_Hamming_AverageValue,EventSequence_Hamming_SquaredSummation,EventSequence_Hamming_Manhattan,EventSequence_Hamming_Euclidean,EventSequence_ShannonIndex,EventSequence_Nei,EventStatePairs_Levenshtein_AverageValue,EventStatePairs_Levenshtein_SquaredSummation,EventStatePairs_Levenshtein_Manhattan,EventStatePairs_Levenshtein_Euclidean,EventStatePairs_SimpsonDiversity_AverageValue,EventStatePairs_SimpsonDiversity_SquaredSummation,EventStatePairs_SimpsonDiversity_Manhattan,EventStatePairs_SimpsonDiversity_Euclidean,EventStatePairs_Hamming_AverageValue,EventStatePairs_Hamming_SquaredSummation,EventStatePairs_Hamming_Manhattan,EventStatePairs_Hamming_Euclidean,EventStatePairs_ShannonIndex,EventStatePairs_Nei,StateSequence_Levenshtein_AverageValue,StateSequence_Levenshtein_SquaredSummation,StateSequence_Levenshtein_Manhattan,StateSequence_Levenshtein_Euclidean,StateSequence_SimpsonDiversity_AverageValue,StateSequence_SimpsonDiversity_SquaredSummation,StateSequence_SimpsonDiversity_Manhattan,StateSequence_SimpsonDiversity_Euclidean,StateSequence_Hamming_AverageValue,StateSequence_Hamming_SquaredSummation,StateSequence_Hamming_Manhattan,StateSequence_Hamming_Euclidean,StateSequence_ShannonIndex,StateSequence_Nei
TR_TestSuite689.txt,10,8,4,80,2738,1822,0.66544926,0.510107215,0.511554146,0.51011236,0.520816967,0.417372881,0.41502575,0.417372881,0.417372881,0.478314555,0.488888889,0.47826087,0.500910359,0.35925026,0.46287667,0.660242115,0.658914729,0.66025641,0.664483704,0.586363636,0.585215606,0.586363636,0.586363636,0.659109246,0.662529551,0.659090909,0.672858903,0.420849028,0.658624063,0.635375324,0.631693198,0.635416667,0.637350054,0.526431718,0.524901704,0.526431718,0.526431718,0.63416746,0.658291457,0.634146341,0.668791664,0.452576379,0.634351949
TR_TestSuite841.txt,10,8,4,80,2738,1822,0.66544926,0.471911995,0.471227911,0.471910112,0.480492346,0.519067797,0.51620721,0.519067797,0.519067797,0.456551937,0.478947368,0.456521739,0.490965334,0.435439084,0.452935694,0.480805989,0.478036176,0.480769231,0.484273503,0.412727273,0.411704312,0.412727273,0.412727273,0.477247055,0.487588652,0.477272727,0.499319913,0.261529064,0.475383111,0.486108714,0.480463097,0.486111111,0.486578168,0.473568282,0.471821756,0.473568282,0.473568282,0.487747857,0.488693467,0.487804878,0.500545063,0.418148655,0.487881981
TR_TestSuite53.txt,10,8,4,80,2738,1822,0.66544926,0.624692875,0.62528319,0.624719101,0.633896283,0.379766949,0.377158437,0.379766949,0.379766949,0.804367958,0.819298246,0.804347826,0.826203565,0.303598288,0.801801802,0.839757885,0.839793282,0.83974359,0.843098499,0.739090909,0.737679671,0.739090909,0.739090909,0.840971438,0.837470449,0.840909091,0.843659588,0.604601446,0.841538963,0.805522002,0.801736614,0.805555556,0.805569549,0.736784141,0.735910878,0.736784141,0.736784141,0.804831587,0.823492462,0.804878049,0.830176343,0.671454628,0.805057956
TR_TestSuite1016.txt,10,8,4,80,2738,1822,0.66544926,0.017980791,0.022655188,0.017977528,0.023506859,0.227754237,0.225992124,0.227754237,0.227754237,0.043525235,0.024561404,0.043478261,0.025769063,0.280111073,0.046908978,0.054475948,0.054909561,0.054487179,0.056234872,0.043636364,0.04312115,0.043636364,0.043636364,0.045425206,0.024822695,0.045454545,0.026011658,0.130204622,0.049233779,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TR_TestSuite213.txt,10,8,4,80,2738,1822,0.66544926,0.728054501,0.726778432,0.728089888,0.734025004,0.607521186,0.604968191,0.607521186,0.607521186,0.78260534,0.807017544,0.782608696,0.814290047,0.484958926,0.778502641,0.794839121,0.791989664,0.794871795,0.796045257,0.695454545,0.694045175,0.695454545,0.695454545,0.795465548,0.812647754,0.795454545,0.819586067,0.474498626,0.792305184,0.805522002,0.801736614,0.805555556,0.805569549,0.736784141,0.735910878,0.736784141,0.736784141,0.804831587,0.823492462,0.804878049,0.830176343,0.671454628,0.805057956
TR_TestSuite201.txt,10,8,4,80,2738,1822,0.66544926,0.582030377,0.581332125,0.582022472,0.590308876,0.582097458,0.579824296,0.582097458,0.582097458,0.608735916,0.63625731,0.608695652,0.647236114,0.469281499,0.603914259,0.637782733,0.63501292,0.637820513,0.640761678,0.521818182,0.520020534,0.521818182,0.521818182,0.636356301,0.650118203,0.636363636,0.660638654,0.326275069,0.633844147,0.631924072,0.617945007,0.631944444,0.623690097,0.579295154,0.577326343,0.579295154,0.579295154,0.63416746,0.649497487,0.634146341,0.660132818,0.507979936,0.634351949
TR_TestSuite9.txt,10,8,4,80,2738,1824,0.6661797,0.714596828,0.713185319,0.714606742,0.720656756,0.632944915,0.630415026,0.632944915,0.632944915,0.78260534,0.807017544,0.782608696,0.814290047,0.569767442,0.778502641,0.817298503,0.815891473,0.817307692,0.819585548,0.673636364,0.6724846,0.673636364,0.673636364,0.818218493,0.825059102,0.818181818,0.831630122,0.500356307,0.817085099,0.784728214,0.777134588,0.784722222,0.781316892,0.658590308,0.656618611,0.658590308,0.658590308,0.780500476,0.820351759,0.780487805,0.827130436,0.594847241,0.780470671
TR_TestSuite208.txt,10,8,4,80,2738,1824,0.6661797,0.721353585,0.721794291,0.721348315,0.729124749,0.632944915,0.630415026,0.632944915,0.632944915,0.78260534,0.807017544,0.782608696,0.814290047,0.549114891,0.778502641,0.772459382,0.768087855,0.772435897,0.772477625,0.673636364,0.6724846,0.673636364,0.673636364,0.772712603,0.800236407,0.772727273,0.807529667,0.400692253,0.767525269,0.805522002,0.801736614,0.805555556,0.805569549,0.736784141,0.735910878,0.736784141,0.736784141,0.804831587,0.823492462,0.804878049,0.830176343,0.671454628,0.805057956
TR_TestSuite169.txt,10,8,4,80,2738,1824,0.6661797,0.835939245,0.831898505,0.835955056,0.836963499,0.772245763,0.770372614,0.772245763,0.772245763,0.760919895,0.794736842,0.760869565,0.802362192,0.701608238,0.754892824,0.772459382,0.768087855,0.772435897,0.772477625,0.63,0.628850103,0.63,0.63,0.772712603,0.800236407,0.772727273,0.807529667,0.370151685,0.767525269,0.784728214,0.777134588,0.784722222,0.781316892,0.658590308,0.656618611,0.658590308,0.658590308,0.780500476,0.820351759,0.780487805,0.827130436,0.594847241,0.780470671
TR_TestSuite13.txt,10,8,4,80,2738,1824,0.6661797,0.734811258,0.733574989,0.734831461,0.740703051,0.620233051,0.617691609,0.620233051,0.620233051,0.804367958,0.819298246,0.804347826,0.826203565,0.537718385,0.801801802,0.839757885,0.839793282,0.83974359,0.843098499,0.695454545,0.694045175,0.695454545,0.695454545,0.840971438,0.837470449,0.840909091,0.843659588,0.574060878,0.841538963,0.784728214,0.777134588,0.784722222,0.781316892,0.658590308,0.656618611,0.658590308,0.658590308,0.780500476,0.820351759,0.780487805,0.827130436,0.594847241,0.780470671
TR_TestSuite48.txt,10,8,4,80,2738,1824,0.6661797,0.617936118,0.620299048,0.617977528,0.628960671,0.404661017,0.402605271,0.404661017,0.404661017,0.804367958,0.819298246,0.804347826,0.826203565,0.367754252,0.801801802,0.817298503,0.815891473,0.817307692,0.819585548,0.717272727,0.716119097,0.717272727,0.717272727,0.818218493,0.825059102,0.818181818,0.831630122,0.530896875,0.817085099,0.805522002,0.801736614,0.805555556,0.805569549,0.736784141,0.735910878,0.736784141,0.736784141,0.804831587,0.823492462,0.804878049,0.830176343,0.671454628,0.805057956
TR_TestSuite696.txt,10,8,4,80,2738,1824,0.6661797,0.368550369,0.366107839,0.368539326,0.374804846,0.392478814,0.389881854,0.392478814,0.392478814,0.5,0.498830409,0.5,0.510846562,0.335705195,0.499844672,0.52564511,0.525839793,0.525641026,0.532058509,0.478181818,0.476386037,0.478181818,0.478181818,0.522752945,0.512411348,0.522727273,0.524115045,0.414944518,0.524616889,0.486108714,0.481910275,0.486111111,0.488025831,0.447136564,0.445609436,0.447136564,0.447136564,0.487747857,0.49120603,0.487804878,0.503056842,0.38622891,0.487881981
TR_TestSuite537.txt,10,8,4,80,2738,1824,0.6661797,0.352803216,0.349343,0.352808989,0.357872174,0.392478814,0.389881854,0.392478814,0.392478814,0.5,0.498830409,0.5,0.510846562,0.335705195,0.499844672,0.52564511,0.525839793,0.525641026,0.532058509,0.478181818,0.476386037,0.478181818,0.478181818,0.522752945,0.512411348,0.522727273,0.524115045,0.414944518,0.524616889,0.486108714,0.481910275,0.486111111,0.488025831,0.447136564,0.445609436,0.447136564,0.447136564,0.487747857,0.49120603,0.487804878,0.503056842,0.38622891,0.487881981
TR_TestSuite536.txt,10,8,4,80,2738,1824,0.6661797,0.366260889,0.36384232,0.366292135,0.372517692,0.404661017,0.402605271,0.404661017,0.404661017,0.521762618,0.511111111,0.52173913,0.523107462,0.367754252,0.523454489,0.52564511,0.525839793,0.525641026,0.532058509,0.478181818,0.476386037,0.478181818,0.478181818,0.522752945,0.512411348,0.522727273,0.524115045,0.414944518,0.524616889,0.486108714,0.481910275,0.486111111,0.488025831,0.447136564,0.445609436,0.447136564,0.447136564,0.487747857,0.49120603,0.487804878,0.503056842,0.38622891,0.487881981
TR_TestSuite697.txt,10,8,4,80,2738,1824,0.6661797,0.242684834,0.240144993,0.242696629,0.247049074,0.290783898,0.289003332,0.290783898,0.290783898,0.326130576,0.326900585,0.326086957,0.337654461,0.174302904,0.311898105,0.52564511,0.525839793,0.525641026,0.532058509,0.478181818,0.476386037,0.478181818,0.478181818,0.522752945,0.512411348,0.522727273,0.524115045,0.414944518,0.524616889,0.486108714,0.481910275,0.486111111,0.488025831,0.447136564,0.445609436,0.447136564,0.447136564,0.487747857,0.49120603,0.487804878,0.503056842,0.38622891,0.487881981
TR_TestSuite520.txt,10,8,4,80,2738,1824,0.6661797,0.728054501,0.72768464,0.728089888,0.734915558,0.670550847,0.668585277,0.670550847,0.670550847,0.826130576,0.831578947,0.826086957,0.83810385,0.617551776,0.825411619,0.839757885,0.839793282,0.83974359,0.843098499,0.739090909,0.737679671,0.739090909,0.739090909,0.840971438,0.837470449,0.840909091,0.843659588,0.604601446,0.841538963,0.802070751,0.790882779,0.802083333,0.794873691,0.736784141,0.735910878,0.736784141,0.736784141,0.804831587,0.814698492,0.804878049,0.821645273,0.671454628,0.805057956
TR_TestSuite680.txt,10,8,4,80,2738,1824,0.6661797,0.73034398,0.729950159,0.730337079,0.737141942,0.658368644,0.65586186,0.658368644,0.658368644,0.804367958,0.819298246,0.804347826,0.826203565,0.585502719,0.801801802,0.839757885,0.839793282,0.83974359,0.843098499,0.739090909,0.737679671,0.739090909,0.739090909,0.840971438,0.837470449,0.840909091,0.843659588,0.604601446,0.841538963,0.802070751,0.790882779,0.802083333,0.794873691,0.736784141,0.735910878,0.736784141,0.736784141,0.804831587,0.814698492,0.804878049,0.821645273,0.671454628,0.805057956
TR_TestSuite1009.txt,10,8,4,80,2738,1824,0.6661797,0.492126424,0.496148618,0.492134831,0.505426742,0.519067797,0.51620721,0.519067797,0.519067797,0.478314555,0.49122807,0.47826087,0.503249392,0.520652551,0.476545511,0.503185728,0.501937984,0.503205128,0.50818048,0.456363636,0.454825462,0.456363636,0.456363636,0.5,0.5,0.5,0.511725334,0.341138145,0.500163026,0.489559965,0.49276411,0.489583333,0.498883305,0.447136564,0.445609436,0.447136564,0.447136564,0.487747857,0.497487437,0.487804878,0.509333987,0.38622891,0.487881981
TR_TestSuite848.txt,10,8,4,80,2738,1824,0.6661797,0.501116819,0.503398278,0.501123596,0.512671606,0.480932203,0.478339897,0.480932203,0.480932203,0.478314555,0.49122807,0.47826087,0.503249392,0.452157816,0.476545511,0.458346607,0.454134367,0.458333333,0.460339185,0.412727273,0.411704312,0.412727273,0.412727273,0.454574794,0.475177305,0.454545455,0.486901024,0.211035325,0.450603195,0.489559965,0.49276411,0.489583333,0.498883305,0.447136564,0.445609436,0.447136564,0.447136564,0.487747857,0.497487437,0.487804878,0.509333987,0.38622891,0.487881981
TR_TestSuite1008.txt,10,8,4,80,2738,1824,0.6661797,0.505584096,0.511554146,0.505617978,0.520816967,0.531779661,0.528930627,0.531779661,0.531779661,0.5,0.503508772,0.5,0.515519114,0.552701608,0.499844672,0.503185728,0.501937984,0.503205128,0.50818048,0.456363636,0.454825462,0.456363636,0.456363636,0.5,0.5,0.5,0.511725334,0.341138145,0.500163026,0.489559965,0.49276411,0.489583333,0.498883305,0.447136564,0.445609436,0.447136564,0.447136564,0.487747857,0.497487437,0.487804878,0.509333987,0.38622891,0.487881981
TR_TestSuite532.txt,10,8,4,80,2738,1824,0.6661797,0.653897699,0.656547349,0.653932584,0.66481816,0.519067797,0.51620721,0.519067797,0.519067797,0.695632042,0.685380117,0.695652174,0.695562895,0.520652551,0.69804287,0.682701497,0.682816537,0.682692308,0.688176781,0.608181818,0.607289528,0.608181818,0.608181818,0.681862191,0.674940898,0.681818182,0.685065686,0.494553599,0.683077926,0.635375324,0.631693198,0.635416667,0.637350054,0.526431718,0.524901704,0.526431718,0.526431718,0.63416746,0.658291457,0.634146341,0.668791664,0.452576379,0.634351949
TR_TestSuite692.txt,10,8,4,80,2738,1824,0.6661797,0.656187179,0.658812868,0.656179775,0.667055593,0.506355932,0.503786731,0.506355932,0.506355932,0.673946597,0.673099415,0.673913043,0.683501602,0.488545644,0.674433054,0.682701497,0.682816537,0.682692308,0.688176781,0.608181818,0.607289528,0.608181818,0.608181818,0.681862191,0.674940898,0.681818182,0.685065686,0.494553599,0.683077926,0.635375324,0.631693198,0.635416667,0.637350054,0.526431718,0.524901704,0.526431718,0.526431718,0.63416746,0.658291457,0.634146341,0.668791664,0.452576379,0.634351949
TR_TestSuite1012.txt,10,8,4,80,2738,1824,0.6661797,0.525854367,0.531943815,0.525842697,0.541159377,0.519067797,0.51620721,0.519067797,0.519067797,0.521762618,0.515789474,0.52173913,0.5277745,0.520652551,0.523454489,0.52564511,0.525839793,0.525641026,0.532058509,0.478181818,0.476386037,0.478181818,0.478181818,0.522752945,0.512411348,0.522727273,0.524115045,0.414944518,0.524616889,0.489559965,0.49276411,0.489583333,0.498883305,0.447136564,0.445609436,0.447136564,0.447136564,0.487747857,0.497487437,0.487804878,0.509333987,0.38622891,0.487881981
TR_TestSuite40.txt,10,8,4,80,2738,1824,0.6661797,0.492126424,0.495242411,0.492134831,0.50452072,0.367055085,0.36443502,0.367055085,0.367055085,0.652183979,0.660818713,0.652173913,0.671427075,0.319969918,0.650823237,0.682701497,0.682816537,0.682692308,0.688176781,0.564545455,0.563655031,0.564545455,0.564545455,0.681862191,0.674940898,0.681818182,0.685065686,0.456479691,0.683077926,0.631924072,0.617945007,0.631944444,0.623690097,0.579295154,0.577326343,0.579295154,0.579295154,0.63416746,0.649497487,0.634146341,0.660132818,0.507979936,0.634351949
TR_TestSuite852.txt,10,8,4,80,2738,1824,0.6661797,0.521331249,0.523787947,0.521348315,0.53302617,0.468220339,0.46561648,0.468220339,0.468220339,0.5,0.503508772,0.5,0.515519114,0.420108759,0.499844672,0.480805989,0.478036176,0.480769231,0.484273503,0.434545455,0.433264887,0.434545455,0.434545455,0.477247055,0.487588652,0.477272727,0.499319913,0.284739896,0.475383111,0.489559965,0.49276411,0.489583333,0.498883305,0.447136564,0.445609436,0.447136564,0.447136564,0.487747857,0.497487437,0.487804878,0.509333987,0.38622891,0.487881981
TR_TestSuite1013.txt,10,8,4,80,2738,1824,0.6661797,0.512340853,0.516538287,0.512359551,0.525792355,0.506355932,0.503786731,0.506355932,0.506355932,0.5,0.503508772,0.5,0.515519114,0.488545644,0.499844672,0.52564511,0.525839793,0.525641026,0.532058509,0.478181818,0.476386037,0.478181818,0.478181818,0.522752945,0.512411348,0.522727273,0.524115045,0.414944518,0.524616889,0.489559965,0.49276411,0.489583333,0.498883305,0.447136564,0.445609436,0.447136564,0.447136564,0.487747857,0.497487437,0.487804878,0.509333987,0.38622891,0.487881981
TR_TestSuite56.txt,10,8,4,80,2738,1824,0.6661797,0.276412776,0.27594019,0.276404494,0.283478905,0.012182203,0.012420479,0.012182203,0.012182203,0.5,0.498830409,0.5,0.510846562,0.032049057,0.499844672,0.52564511,0.525839793,0.525641026,0.532058509,0.456363636,0.454825462,0.456363636,0.456363636,0.522752945,0.512411348,0.522727273,0.524115045,0.391733686,0.524616889,0.486108714,0.480463097,0.486111111,0.486578168,0.473568282,0.471821756,0.473568282,0.473568282,0.487747857,0.49120603,0.487804878,0.503056842,0.418148655,0.487881981
TR_TestSuite688.txt,10,8,4,80,2738,1824,0.6661797,0.635916909,0.638423199,0.635955056,0.646901017,0.519067797,0.51620721,0.519067797,0.519067797,0.652183979,0.660818713,0.652173913,0.671427075,0.520652551,0.650823237,0.660242115,0.658914729,0.66025641,0.664483704,0.586363636,0.585215606,0.586363636,0.586363636,0.659109246,0.662529551,0.659090909,0.672858903,0.420849028,0.658624063,0.635375324,0.631693198,0.635416667,0.637350054,0.526431718,0.524901704,0.526431718,0.526431718,0.63416746,0.658291457,0.634146341,0.668791664,0.452576379,0.634351949
TR_TestSuite528.txt,10,8,4,80,2738,1824,0.6661797,0.63368327,0.63615768,0.633707865,0.644660269,0.531779661,0.528930627,0.531779661,0.531779661,0.673946597,0.673099415,0.673913043,0.683501602,0.552701608,0.674433054,0.660242115,0.658914729,0.66025641,0.664483704,0.586363636,0.585215606,0.586363636,0.586363636,0.659109246,0.662529551,0.659090909,0.672858903,0.420849028,0.658624063,0.635375324,0.631693198,0.635416667,0.637350054,0.526431718,0.524901704,0.526431718,0.526431718,0.63416746,0.658291457,0.634146341,0.668791664,0.452576379,0.634351949
TR_TestSuite57.txt,10,8,4,80,2738,1824,0.6661797,0.262899263,0.26144087,0.262921348,0.268735049,0,0,0,0,0.478314555,0.486549708,0.47826087,0.498571326,0,0.476545511,0.52564511,0.525839793,0.525641026,0.532058509,0.456363636,0.454825462,0.456363636,0.456363636,0.522752945,0.512411348,0.522727273,0.524115045,0.391733686,0.524616889,0.486108714,0.480463097,0.486111111,0.486578168,0.473568282,0.471821756,0.473568282,0.473568282,0.487747857,0.49120603,0.487804878,0.503056842,0.418148655,0.487881981
TR_TestSuite1000.txt,10,8,4,80,2738,1824,0.6661797,0.489892785,0.494789307,0.48988764,0.504067709,0.582097458,0.579824296,0.582097458,0.582097458,0.5,0.503508772,0.5,0.515519114,0.568031933,0.499844672,0.52564511,0.525839793,0.525641026,0.532058509,0.456363636,0.454825462,0.456363636,0.456363636,0.522752945,0.512411348,0.522727273,0.524115045,0.391733686,0.524616889,0.486108714,0.480463097,0.486111111,0.486578168,0.473568282,0.471821756,0.473568282,0.473568282,0.487747857,0.488693467,0.487804878,0.500545063,0.418148655,0.487881981
TR_TestSuite52.txt,10,8,4,80,2738,1824,0.6661797,0.638206388,0.640688718,0.638202247,0.649141765,0.392478814,0.389881854,0.392478814,0.392478814,0.826130576,0.831578947,0.826086957,0.83810385,0.335705195,0.825411619,0.839757885,0.839793282,0.83974359,0.843098499,0.739090909,0.737679671,0.739090909,0.739090909,0.840971438,0.837470449,0.840909091,0.843659588,0.604601446,0.841538963,0.805522002,0.801736614,0.805555556,0.805569549,0.736784141,0.735910878,0.736784141,0.736784141,0.804831587,0.823492462,0.804878049,0.830176343,0.671454628,0.805057956
TR_TestSuite840.txt,10,8,4,80,2738,1824,0.6661797,0.485369667,0.486633439,0.485393258,0.495911298,0.531779661,0.528930627,0.531779661,0.531779661,0.478314555,0.49122807,0.47826087,0.503249392,0.467545991,0.476545511,0.480805989,0.478036176,0.480769231,0.484273503,0.412727273,0.411704312,0.412727273,0.412727273,0.477247055,0.487588652,0.477272727,0.499319913,0.261529064,0.475383111,0.486108714,0.480463097,0.486111111,0.486578168,0.473568282,0.471821756,0.473568282,0.473568282,0.487747857,0.488693467,0.487804878,0.500545063,0.418148655,0.487881981
