Test suite file,states,inputs,outputs,transitions,Number of All_Mutants,Number of killed All_Mutants OracleOutput,Mutation score All_Mutants OracleOutput,EventSequence_Levenshtein_AverageValue,EventSequence_Levenshtein_SquaredSummation,EventSequence_Levenshtein_Manhattan,EventSequence_Levenshtein_Euclidean,EventSequence_SimpsonDiversity_AverageValue,EventSequence_SimpsonDiversity_SquaredSummation,EventSequence_SimpsonDiversity_Manhattan,EventSequence_SimpsonDiversity_Euclidean,EventSequence_Hamming_AverageValue,EventSequence_Hamming_SquaredSummation,EventSequence_Hamming_Manhattan,EventSequence_Hamming_Euclidean,EventSequence_ShannonIndex,EventSequence_Nei,EventStatePairs_Levenshtein_AverageValue,EventStatePairs_Levenshtein_SquaredSummation,EventStatePairs_Levenshtein_Manhattan,EventStatePairs_Levenshtein_Euclidean,EventStatePairs_SimpsonDiversity_AverageValue,EventStatePairs_SimpsonDiversity_SquaredSummation,EventStatePairs_SimpsonDiversity_Manhattan,EventStatePairs_SimpsonDiversity_Euclidean,EventStatePairs_Hamming_AverageValue,EventStatePairs_Hamming_SquaredSummation,EventStatePairs_Hamming_Manhattan,EventStatePairs_Hamming_Euclidean,EventStatePairs_ShannonIndex,EventStatePairs_Nei,StateSequence_Levenshtein_AverageValue,StateSequence_Levenshtein_SquaredSummation,StateSequence_Levenshtein_Manhattan,StateSequence_Levenshtein_Euclidean,StateSequence_SimpsonDiversity_AverageValue,StateSequence_SimpsonDiversity_SquaredSummation,StateSequence_SimpsonDiversity_Manhattan,StateSequence_SimpsonDiversity_Euclidean,StateSequence_Hamming_AverageValue,StateSequence_Hamming_SquaredSummation,StateSequence_Hamming_Manhattan,StateSequence_Hamming_Euclidean,StateSequence_ShannonIndex,StateSequence_Nei
TR_TestSuite29.txt,10,8,4,80,2738,1828,0.6676406,2.39517,15364,5952,123.9516,0.87617,0.76767,0.87617,0.87617,1.84869,9436,4594,97.13908,2.68905,0.66297,2.4495,15991,6087,126.45553,0.88792,0.7884,0.88792,0.88792,1.8664,9584,4638,97.89791,3.11823,0.67229,2.30262,14506,5722,120.44086,0.84158,0.70825,0.84158,0.84158,1.76459,8925,4385,94.47222,2.08914,0.62815
TR_TestSuite368.txt,10,8,4,80,2738,1828,0.6676406,2.39598,15380,5954,124.01613,0.87689,0.76893,0.87689,0.87689,1.84869,9436,4594,97.13908,2.6941,0.66297,2.44427,15920,6074,126.17448,0.88792,0.7884,0.88792,0.88792,1.86076,9542,4624,97.68316,3.10348,0.67077,2.30785,14565,5735,120.68554,0.84325,0.71107,0.84325,0.84325,1.77022,8923,4399,94.46163,2.09886,0.62954
TR_TestSuite11.txt,10,8,4,80,2738,1828,0.6676406,2.39437,15352,5950,123.90319,0.87736,0.76977,0.87736,0.87736,1.84869,9436,4594,97.13908,2.70289,0.66297,2.44909,15986,6086,126.43575,0.88887,0.7901,0.88887,0.88887,1.8664,9584,4638,97.89791,3.12905,0.67229,2.30262,14506,5722,120.44086,0.84158,0.70825,0.84158,0.84158,1.76459,8925,4385,94.47222,2.08914,0.62815
TR_TestSuite817.txt,10,8,4,80,2738,1828,0.6676406,2.35533,14861,5853,121.9057,0.87234,0.76099,0.87234,0.87234,1.80644,8865,4489,94.15413,2.6575,0.65249,2.40765,15471,5983,124.38247,0.88457,0.78247,0.88457,0.88457,1.82414,9013,4533,94.93682,3.08504,0.66181,2.26841,14111,5637,118.78973,0.8399,0.70543,0.8399,0.8399,1.73078,8411,4301,91.7115,2.08139,0.61982
TR_TestSuite181.txt,10,8,4,80,2738,1828,0.6676406,2.37787,15145,5909,123.06502,0.87497,0.76558,0.87497,0.87497,1.80644,8869,4489,94.17537,2.68553,0.65249,2.40724,15468,5982,124.37041,0.88385,0.7812,0.88385,0.88385,1.82414,9013,4533,94.93682,3.08709,0.66181,2.26278,14013,5623,118.37652,0.83847,0.70303,0.83847,0.83847,1.72515,8381,4287,91.5478,2.07538,0.61843
TR_TestSuite977.txt,10,8,4,80,2738,1828,0.6676406,2.35614,14877,5855,121.97131,0.8733,0.76265,0.8733,0.8733,1.80926,8886,4496,94.26558,2.67488,0.65325,2.41328,15545,5997,124.67959,0.88505,0.78331,0.88505,0.88505,1.82978,9055,4547,95.15776,3.09783,0.66332,2.26841,14111,5637,118.78973,0.8399,0.70543,0.8399,0.8399,1.73078,8411,4301,91.7115,2.08139,0.61982
TR_TestSuite552.txt,10,8,4,80,2738,1828,0.6676406,2.4008,15438,5966,124.24975,0.8788,0.77229,0.8788,0.8788,1.83742,9228,4566,96.06248,2.72235,0.66038,2.4326,15785,6045,125.63837,0.88744,0.78755,0.88744,0.88744,1.8495,9330,4596,96.59193,3.1192,0.66818,2.28531,14305,5679,119.60351,0.84038,0.70624,0.84038,0.84038,1.74769,8667,4343,93.09672,2.0829,0.62399
TR_TestSuite220.txt,10,8,4,80,2738,1828,0.6676406,2.39678,15386,5956,124.04032,0.87736,0.76977,0.87736,0.87736,1.82897,9165,4545,95.73401,2.70168,0.65811,2.42696,15711,6031,125.34353,0.88601,0.785,0.88601,0.88601,1.84386,9288,4582,96.37427,3.09865,0.66667,2.28491,14286,5678,119.52406,0.84086,0.70704,0.84086,0.84086,1.74769,8653,4343,93.0215,2.08533,0.62399
TR_TestSuite235.txt,10,8,4,80,2738,1828,0.6676406,2.4169,15628,6006,125.012,0.87952,0.77355,0.87952,0.87952,1.84869,9436,4594,97.13908,2.71486,0.66297,2.44588,15946,6078,126.27747,0.88911,0.79052,0.88911,0.88911,1.86358,9563,4631,97.79059,3.13324,0.67153,2.30503,14540,5728,120.58192,0.84229,0.70946,0.84229,0.84229,1.7674,8930,4392,94.49868,2.0925,0.62885
TR_TestSuite816.txt,10,8,4,80,2738,1828,0.6676406,2.35775,14893,5859,122.03688,0.87258,0.7614,0.87258,0.87258,1.80926,8886,4496,94.26558,2.66305,0.65325,2.40765,15471,5983,124.38247,0.88457,0.78247,0.88457,0.88457,1.82414,9013,4533,94.93682,3.08504,0.66181,2.26841,14111,5637,118.78973,0.8399,0.70543,0.8399,0.8399,1.73078,8411,4301,91.7115,2.08139,0.61982
TR_TestSuite800.txt,10,8,4,80,2738,1828,0.6676406,2.3996,15405,5963,124.11688,0.8776,0.77019,0.8776,0.8776,1.82897,9155,4545,95.68176,2.70623,0.65811,2.42736,15714,6032,125.35549,0.88577,0.78458,0.88577,0.88577,1.84386,9288,4582,96.37427,3.0914,0.66667,2.28531,14297,5679,119.57006,0.84086,0.70704,0.84086,0.84086,1.74769,8655,4343,93.03225,2.08533,0.62399
TR_TestSuite960.txt,10,8,4,80,2738,1828,0.6676406,2.4004,15421,5965,124.18132,0.87856,0.77187,0.87856,0.87856,1.83179,9176,4552,95.79144,2.72361,0.65886,2.433,15788,6046,125.65031,0.88624,0.78543,0.88624,0.88624,1.8495,9330,4596,96.59193,3.10419,0.66818,2.28531,14297,5679,119.57006,0.84086,0.70704,0.84086,0.84086,1.74769,8655,4343,93.03225,2.08533,0.62399
TR_TestSuite223.txt,10,8,4,80,2738,1828,0.6676406,2.39396,15347,5949,123.88301,0.87784,0.77061,0.87784,0.87784,1.82616,9144,4538,95.62426,2.70331,0.65735,2.42616,15703,6029,125.31161,0.88744,0.78755,0.88744,0.88744,1.84386,9288,4582,96.37427,3.1192,0.66667,2.28491,14286,5678,119.52406,0.84086,0.70704,0.84086,0.84086,1.74769,8653,4343,93.0215,2.08533,0.62399
TR_TestSuite237.txt,10,8,4,80,2738,1828,0.6676406,2.35252,14830,5846,121.77849,0.87211,0.76057,0.87211,0.87211,1.80644,8867,4489,94.16475,2.65295,0.65249,2.40724,15468,5982,124.37041,0.88481,0.78289,0.88481,0.88481,1.82414,9013,4533,94.93682,3.09228,0.66181,2.26801,14096,5636,118.72658,0.8399,0.70543,0.8399,0.8399,1.73078,8401,4301,91.65697,2.08139,0.61982
TR_TestSuite551.txt,10,8,4,80,2738,1828,0.6676406,2.39437,15354,5950,123.91126,0.87904,0.77271,0.87904,0.87904,1.83179,9186,4552,95.84362,2.72623,0.65886,2.42897,15740,6036,125.45916,0.88768,0.78797,0.88768,0.88768,1.84668,9309,4589,96.48316,3.12475,0.66743,2.28531,14305,5679,119.60351,0.84038,0.70624,0.84038,0.84038,1.74769,8667,4343,93.09672,2.0829,0.62399
TR_TestSuite236.txt,10,8,4,80,2738,1828,0.6676406,2.35493,14862,5852,121.9098,0.87234,0.76099,0.87234,0.87234,1.80926,8888,4496,94.27619,2.65849,0.65325,2.40724,15468,5982,124.37041,0.88481,0.78289,0.88481,0.88481,1.82414,9013,4533,94.93682,3.09228,0.66181,2.26801,14096,5636,118.72658,0.8399,0.70543,0.8399,0.8399,1.73078,8401,4301,91.65697,2.08139,0.61982
TR_TestSuite961.txt,10,8,4,80,2738,1828,0.6676406,2.39799,15387,5959,124.04435,0.87832,0.77145,0.87832,0.87832,1.82897,9155,4545,95.68176,2.71806,0.65811,2.433,15788,6046,125.65031,0.88624,0.78543,0.88624,0.88624,1.8495,9330,4596,96.59193,3.10419,0.66818,2.28531,14297,5679,119.57006,0.84086,0.70704,0.84086,0.84086,1.74769,8655,4343,93.03225,2.08533,0.62399
TR_TestSuite480.txt,10,8,4,80,2738,1828,0.6676406,2.42012,15660,6014,125.13992,0.88023,0.77481,0.88023,0.88023,1.85433,9470,4608,97.31393,2.73588,0.66448,2.45272,16031,6095,126.61359,0.88768,0.78797,0.88768,0.88768,1.86922,9605,4645,98.0051,3.11574,0.67304,2.30221,14489,5721,120.37026,0.84158,0.70825,0.84158,0.84158,1.76459,8909,4385,94.3875,2.08914,0.62815
TR_TestSuite1033.txt,10,8,4,80,2738,1828,0.6676406,2.37867,15169,5911,123.16249,0.87713,0.76935,0.87713,0.87713,1.81207,8917,4503,94.42987,2.70963,0.654,2.41288,15542,5996,124.66756,0.88577,0.78458,0.88577,0.88577,1.82978,9055,4547,95.15776,3.10984,0.66332,2.26841,14113,5637,118.79815,0.83966,0.70503,0.83966,0.83966,1.73078,8411,4301,91.7115,2.07999,0.61982
TR_TestSuite682.txt,10,8,4,80,2738,1828,0.6676406,2.39718,15389,5957,124.05241,0.8776,0.77019,0.8776,0.8776,1.85151,9457,4601,97.24711,2.70428,0.66372,2.45191,16023,6093,126.58199,0.88911,0.79052,0.88911,0.88911,1.86922,9605,4645,98.0051,3.1363,0.67304,2.30463,14525,5727,120.51971,0.84229,0.70946,0.84229,0.84229,1.7674,8916,4392,94.42457,2.0925,0.62885
TR_TestSuite872.txt,10,8,4,80,2738,1828,0.6676406,2.38028,15185,5915,123.22743,0.87641,0.76809,0.87641,0.87641,1.81207,8917,4503,94.42987,2.6978,0.654,2.40724,15468,5982,124.37041,0.88529,0.78373,0.88529,0.88529,1.82414,9013,4533,94.93682,3.09705,0.66181,2.26841,14113,5637,118.79815,0.83966,0.70503,0.83966,0.83966,1.73078,8411,4301,91.7115,2.07999,0.61982
TR_TestSuite60.txt,10,8,4,80,2738,1828,0.6676406,2.37827,15162,5910,123.13407,0.87306,0.76224,0.87306,0.87306,1.83179,9186,4552,95.84362,2.67033,0.65886,2.4326,15785,6045,125.63837,0.88648,0.78585,0.88648,0.88648,1.8495,9330,4596,96.59193,3.11143,0.66818,2.28491,14286,5678,119.52406,0.84086,0.70704,0.84086,0.84086,1.74769,8653,4343,93.0215,2.08533,0.62399
TR_TestSuite522.txt,10,8,4,80,2738,1828,0.6676406,2.39678,15384,5956,124.03225,0.87784,0.77061,0.87784,0.87784,1.85433,9478,4608,97.35502,2.70982,0.66448,2.45191,16023,6093,126.58199,0.88911,0.79052,0.88911,0.88911,1.86922,9605,4645,98.0051,3.1363,0.67304,2.30463,14525,5727,120.51971,0.84229,0.70946,0.84229,0.84229,1.7674,8916,4392,94.42457,2.0925,0.62885
TR_TestSuite708.txt,10,8,4,80,2738,1828,0.6676406,2.39759,15398,5958,124.08868,0.8788,0.77229,0.8788,0.8788,1.83179,9186,4552,95.84362,2.72235,0.65886,2.42978,15748,6038,125.49104,0.8872,0.78712,0.8872,0.8872,1.84668,9309,4589,96.48316,3.11196,0.66743,2.28531,14305,5679,119.60351,0.84038,0.70624,0.84038,0.84038,1.74769,8667,4343,93.09672,2.0829,0.62399
TR_TestSuite640.txt,10,8,4,80,2738,1828,0.6676406,2.42052,15665,6015,125.1599,0.87999,0.77439,0.87999,0.87999,1.85151,9449,4601,97.20597,2.73034,0.66372,2.45272,16031,6095,126.61359,0.88768,0.78797,0.88768,0.88768,1.86922,9605,4645,98.0051,3.11574,0.67304,2.30221,14489,5721,120.37026,0.84158,0.70825,0.84158,0.84158,1.76459,8909,4385,94.3875,2.08914,0.62815
TR_TestSuite75.txt,10,8,4,80,2738,1828,0.6676406,2.39839,15404,5960,124.11285,0.87521,0.766,0.87521,0.87521,1.85151,9457,4601,97.24711,2.68351,0.66372,2.45151,16020,6092,126.57014,0.88959,0.79137,0.88959,0.88959,1.86922,9605,4645,98.0051,3.14603,0.67304,2.30503,14540,5728,120.58192,0.84229,0.70946,0.84229,0.84229,1.7674,8930,4392,94.49868,2.0925,0.62885
TR_TestSuite1032.txt,10,8,4,80,2738,1828,0.6676406,2.38109,15203,5917,123.30045,0.87736,0.76977,0.87736,0.87736,1.81489,8938,4510,94.541,2.71518,0.65476,2.41288,15542,5996,124.66756,0.88577,0.78458,0.88577,0.88577,1.82978,9055,4547,95.15776,3.10984,0.66332,2.26841,14113,5637,118.79815,0.83966,0.70503,0.83966,0.83966,1.73078,8411,4301,91.7115,2.07999,0.61982
TR_TestSuite497.txt,10,8,4,80,2738,1828,0.6676406,2.39557,15355,5953,123.91529,0.87665,0.76851,0.87665,0.87665,1.85151,9451,4601,97.21625,2.69571,0.66372,2.45272,16031,6095,126.61359,0.88816,0.78882,0.88816,0.88816,1.86922,9605,4645,98.0051,3.11874,0.67304,2.30503,14540,5728,120.58192,0.84229,0.70946,0.84229,0.84229,1.7674,8928,4392,94.48809,2.0925,0.62885
TR_TestSuite859.txt,10,8,4,80,2738,1828,0.6676406,2.28934,14061,5689,118.57909,0.86972,0.7564,0.86972,0.86972,1.74728,8056,4342,89.75522,2.6446,0.63791,2.34769,14734,5834,121.38369,0.88051,0.77529,0.88051,0.88051,1.76499,8188,4386,90.48757,3.07214,0.64723,2.21167,13432,5496,115.89651,0.8356,0.69823,0.8356,0.8356,1.67445,7619,4161,87.28688,2.06305,0.60593
TR_TestSuite63.txt,10,8,4,80,2738,1828,0.6676406,2.37545,15123,5903,122.97561,0.87354,0.76307,0.87354,0.87354,1.82897,9165,4545,95.73401,2.67196,0.65811,2.43179,15777,6043,125.60653,0.88792,0.7884,0.88792,0.88792,1.8495,9330,4596,96.59193,3.13199,0.66818,2.28491,14286,5678,119.52406,0.84086,0.70704,0.84086,0.84086,1.74769,8653,4343,93.0215,2.08533,0.62399
TR_TestSuite871.txt,10,8,4,80,2738,1828,0.6676406,2.37384,15101,5899,122.88613,0.87665,0.76851,0.87665,0.87665,1.80644,8875,4489,94.20722,2.70168,0.65249,2.40362,15423,5973,124.18937,0.88553,0.78416,0.88553,0.88553,1.82133,8992,4526,94.82616,3.10259,0.66105,2.26841,14113,5637,118.79815,0.83966,0.70503,0.83966,0.83966,1.73078,8411,4301,91.7115,2.07999,0.61982
TR_TestSuite77.txt,10,8,4,80,2738,1828,0.6676406,2.33722,14646,5808,121.02066,0.86613,0.75018,0.86613,0.86613,1.80926,8888,4496,94.27619,2.61501,0.65325,2.41288,15542,5996,124.66756,0.88529,0.78373,0.88529,0.88529,1.82978,9055,4547,95.15776,3.10507,0.66332,2.26801,14096,5636,118.72658,0.8399,0.70543,0.8399,0.8399,1.73078,8401,4301,91.65697,2.08139,0.61982
TR_TestSuite656.txt,10,8,4,80,2738,1828,0.6676406,2.39839,15392,5960,124.0645,0.87665,0.76851,0.87665,0.87665,1.85151,9451,4601,97.21625,2.69571,0.66372,2.45272,16031,6095,126.61359,0.88816,0.78882,0.88816,0.88816,1.86922,9605,4645,98.0051,3.11874,0.67304,2.30503,14540,5728,120.58192,0.84229,0.70946,0.84229,0.84229,1.7674,8928,4392,94.48809,2.0925,0.62885
TR_TestSuite534.txt,10,8,4,80,2738,1828,0.6676406,2.3835,15227,5923,123.39773,0.87474,0.76516,0.87474,0.87474,1.83742,9228,4566,96.06248,2.6911,0.66038,2.43219,15780,6044,125.61847,0.8872,0.78712,0.8872,0.8872,1.8495,9330,4596,96.59193,3.12072,0.66818,2.28531,14305,5679,119.60351,0.84038,0.70624,0.84038,0.84038,1.74769,8667,4343,93.09672,2.0829,0.62399
TR_TestSuite657.txt,10,8,4,80,2738,1828,0.6676406,2.37586,15114,5904,122.93901,0.87474,0.76516,0.87474,0.87474,1.82897,9157,4545,95.69221,2.66782,0.65767,2.45272,16031,6095,126.61359,0.88816,0.78882,0.88816,0.88816,1.86922,9605,4645,98.0051,3.11874,0.67304,2.30503,14540,5728,120.58192,0.84229,0.70946,0.84229,0.84229,1.7674,8928,4392,94.48809,2.0925,0.62885
TR_TestSuite76.txt,10,8,4,80,2738,1828,0.6676406,2.33964,14678,5814,121.1528,0.86637,0.75059,0.86637,0.86637,1.81207,8909,4503,94.3875,2.62056,0.654,2.41288,15542,5996,124.66756,0.88529,0.78373,0.88529,0.88529,1.82978,9055,4547,95.15776,3.10507,0.66332,2.26801,14096,5636,118.72658,0.8399,0.70543,0.8399,0.8399,1.73078,8401,4301,91.65697,2.08139,0.61982
TR_TestSuite694.txt,10,8,4,80,2738,1828,0.6676406,2.3839,15232,5924,123.41799,0.8745,0.76474,0.8745,0.8745,1.83461,9207,4559,95.95311,2.68556,0.65962,2.43219,15780,6044,125.61847,0.8872,0.78712,0.8872,0.8872,1.8495,9330,4596,96.59193,3.12072,0.66818,2.28531,14305,5679,119.60351,0.84038,0.70624,0.84038,0.84038,1.74769,8667,4343,93.09672,2.0829,0.62399
TR_TestSuite858.txt,10,8,4,80,2738,1828,0.6676406,2.29175,14093,5695,118.71394,0.86995,0.75682,0.86995,0.86995,1.7501,8077,4349,89.87213,2.65014,0.63867,2.34769,14734,5834,121.38369,0.88051,0.77529,0.88051,0.88051,1.76499,8188,4386,90.48757,3.07214,0.64723,2.21167,13432,5496,115.89651,0.8356,0.69823,0.8356,0.8356,1.67445,7619,4161,87.28688,2.06305,0.60593
TR_TestSuite1019.txt,10,8,4,80,2738,1828,0.6676406,2.29014,14079,5691,118.65496,0.87067,0.75807,0.87067,0.87067,1.7501,8077,4349,89.87213,2.66197,0.63867,2.35332,14808,5848,121.68813,0.88098,0.77613,0.88098,0.88098,1.77062,8230,4400,90.71935,3.08493,0.64874,2.21167,13432,5496,115.89651,0.8356,0.69823,0.8356,0.8356,1.67445,7619,4161,87.28688,2.06305,0.60593
TR_TestSuite496.txt,10,8,4,80,2738,1828,0.6676406,2.39799,15387,5959,124.04435,0.87689,0.76893,0.87689,0.87689,1.85433,9472,4608,97.3242,2.70126,0.66448,2.45272,16031,6095,126.61359,0.88816,0.78882,0.88816,0.88816,1.86922,9605,4645,98.0051,3.11874,0.67304,2.30503,14540,5728,120.58192,0.84229,0.70946,0.84229,0.84229,1.7674,8928,4392,94.48809,2.0925,0.62885
TR_TestSuite492.txt,10,8,4,80,2738,1828,0.6676406,2.42334,15708,6022,125.33156,0.88071,0.77565,0.88071,0.88071,1.85714,9495,4615,97.44229,2.7386,0.66524,2.45272,16031,6095,126.61359,0.88792,0.7884,0.88792,0.88792,1.86922,9605,4645,98.0051,3.1172,0.67304,2.30262,14508,5722,120.44916,0.84134,0.70785,0.84134,0.84134,1.76459,8927,4385,94.4828,2.0881,0.62815
TR_TestSuite1021.txt,10,8,4,80,2738,1828,0.6676406,2.37545,15127,5903,122.99187,0.87689,0.76893,0.87689,0.87689,1.80926,8896,4496,94.31861,2.70767,0.65325,2.41288,15542,5996,124.66756,0.88529,0.78373,0.88529,0.88529,1.82978,9055,4547,95.15776,3.10507,0.66332,2.26801,14096,5636,118.72658,0.8399,0.70543,0.8399,0.8399,1.73078,8397,4301,91.63515,2.08139,0.61982
TR_TestSuite860.txt,10,8,4,80,2738,1828,0.6676406,2.37706,15143,5907,123.0569,0.87617,0.76767,0.87617,0.87617,1.80926,8896,4496,94.31861,2.69583,0.65325,2.40724,15468,5982,124.37041,0.88481,0.78289,0.88481,0.88481,1.82414,9013,4533,94.93682,3.09228,0.66181,2.26801,14096,5636,118.72658,0.8399,0.70543,0.8399,0.8399,1.73078,8397,4301,91.63515,2.08139,0.61982
TR_TestSuite72.txt,10,8,4,80,2738,1828,0.6676406,2.40121,15443,5967,124.26987,0.87497,0.76558,0.87497,0.87497,1.85433,9478,4608,97.35502,2.68321,0.66448,2.45231,16028,6094,126.60174,0.88863,0.78967,0.88863,0.88863,1.86922,9605,4645,98.0051,3.12847,0.67304,2.30503,14540,5728,120.58192,0.84229,0.70946,0.84229,0.84229,1.7674,8930,4392,94.49868,2.0925,0.62885
TR_TestSuite684.txt,10,8,4,80,2738,1828,0.6676406,2.39718,15389,5957,124.05241,0.8776,0.77019,0.8776,0.8776,1.85151,9457,4601,97.24711,2.70594,0.66372,2.4499,15994,6088,126.46739,0.8884,0.78925,0.8884,0.8884,1.8664,9584,4638,97.89791,3.11627,0.67229,2.30744,14558,5734,120.65654,0.84325,0.71107,0.84325,0.84325,1.77022,8923,4399,94.46163,2.09886,0.62954
TR_TestSuite690.txt,10,8,4,80,2738,1828,0.6676406,2.38028,15187,5915,123.23555,0.87474,0.76516,0.87474,0.87474,1.83179,9186,4552,95.84362,2.6911,0.65886,2.42938,15743,6037,125.47111,0.88696,0.7867,0.88696,0.88696,1.84668,9309,4589,96.48316,3.11348,0.66743,2.28531,14305,5679,119.60351,0.84038,0.70624,0.84038,0.84038,1.74769,8667,4343,93.09672,2.0829,0.62399
TR_TestSuite524.txt,10,8,4,80,2738,1828,0.6676406,2.39678,15384,5956,124.03225,0.87784,0.77061,0.87784,0.87784,1.85433,9478,4608,97.35502,2.71148,0.66448,2.4499,15994,6088,126.46739,0.8884,0.78925,0.8884,0.8884,1.8664,9584,4638,97.89791,3.11627,0.67229,2.30744,14558,5734,120.65654,0.84325,0.71107,0.84325,0.84325,1.77022,8923,4399,94.46163,2.09886,0.62954
TR_TestSuite530.txt,10,8,4,80,2738,1828,0.6676406,2.37988,15182,5914,123.21526,0.87497,0.76558,0.87497,0.87497,1.83461,9207,4559,95.95311,2.69664,0.65962,2.42938,15743,6037,125.47111,0.88696,0.7867,0.88696,0.88696,1.84668,9309,4589,96.48316,3.11348,0.66743,2.28531,14305,5679,119.60351,0.84038,0.70624,0.84038,0.84038,1.74769,8667,4343,93.09672,2.0829,0.62399
TR_TestSuite652.txt,10,8,4,80,2738,1828,0.6676406,2.42374,15713,6023,125.35151,0.88047,0.77523,0.88047,0.88047,1.85433,9474,4608,97.33447,2.73305,0.66448,2.45272,16031,6095,126.61359,0.88792,0.7884,0.88792,0.88792,1.86922,9605,4645,98.0051,3.1172,0.67304,2.30262,14508,5722,120.44916,0.84134,0.70785,0.84134,0.84134,1.76459,8927,4385,94.4828,2.0881,0.62815
TR_TestSuite875.txt,10,8,4,80,2738,1828,0.6676406,2.37746,15146,5908,123.06909,0.87641,0.76809,0.87641,0.87641,1.80926,8896,4496,94.31861,2.69614,0.65325,2.40644,15460,5980,124.33825,0.88577,0.78458,0.88577,0.88577,1.82414,9013,4533,94.93682,3.10984,0.66181,2.26841,14113,5637,118.79815,0.83966,0.70503,0.83966,0.83966,1.73078,8411,4301,91.7115,2.07999,0.61982
TR_TestSuite1020.txt,10,8,4,80,2738,1828,0.6676406,2.37787,15161,5909,123.13001,0.87713,0.76935,0.87713,0.87713,1.81207,8917,4503,94.42987,2.71321,0.654,2.41288,15542,5996,124.66756,0.88529,0.78373,0.88529,0.88529,1.82978,9055,4547,95.15776,3.10507,0.66332,2.26801,14096,5636,118.72658,0.8399,0.70543,0.8399,0.8399,1.73078,8397,4301,91.63515,2.08139,0.61982
TR_TestSuite877.txt,10,8,4,80,2738,1828,0.6676406,2.29014,14069,5691,118.61282,0.86924,0.75557,0.86924,0.86924,1.74728,8056,4342,89.75522,2.64052,0.63791,2.34809,14739,5835,121.40428,0.88027,0.77487,0.88027,0.88027,1.76499,8188,4386,90.48757,3.0666,0.64723,2.21167,13432,5496,115.89651,0.8356,0.69823,0.8356,0.8356,1.67445,7619,4161,87.28688,2.06305,0.60593
TR_TestSuite71.txt,10,8,4,80,2738,1828,0.6676406,2.39477,15359,5951,123.93143,0.87545,0.76642,0.87545,0.87545,1.84869,9436,4594,97.13908,2.68906,0.66297,2.44869,15983,6085,126.42389,0.88935,0.79095,0.88935,0.88935,1.8664,9584,4638,97.89791,3.13878,0.67229,2.30503,14540,5728,120.58192,0.84229,0.70946,0.84229,0.84229,1.7674,8930,4392,94.49868,2.0925,0.62885
TR_TestSuite863.txt,10,8,4,80,2738,1828,0.6676406,2.37425,15104,5900,122.89833,0.87641,0.76809,0.87641,0.87641,1.80644,8875,4489,94.20722,2.69614,0.65249,2.40644,15460,5980,124.33825,0.88577,0.78458,0.88577,0.88577,1.82414,9013,4533,94.93682,3.10984,0.66181,2.26801,14096,5636,118.72658,0.8399,0.70543,0.8399,0.8399,1.73078,8397,4301,91.63515,2.08139,0.61982
TR_TestSuite59.txt,10,8,4,80,2738,1828,0.6676406,2.3332,14598,5798,120.82218,0.86852,0.75433,0.86852,0.86852,1.80926,8888,4496,94.27619,2.63197,0.65325,2.41247,15537,5995,124.6475,0.88601,0.785,0.88601,0.88601,1.82978,9055,4547,95.15776,3.11538,0.66332,2.26801,14096,5636,118.72658,0.8399,0.70543,0.8399,0.8399,1.73078,8401,4301,91.65697,2.08139,0.61982
TR_TestSuite58.txt,10,8,4,80,2738,1828,0.6676406,2.33561,14630,5804,120.95454,0.86876,0.75474,0.86876,0.86876,1.81207,8909,4503,94.3875,2.63751,0.654,2.41247,15537,5995,124.6475,0.88601,0.785,0.88601,0.88601,1.82978,9055,4547,95.15776,3.11538,0.66332,2.26801,14096,5636,118.72658,0.8399,0.70543,0.8399,0.8399,1.73078,8401,4301,91.65697,2.08139,0.61982
TR_TestSuite876.txt,10,8,4,80,2738,1828,0.6676406,2.29256,14101,5697,118.74763,0.86948,0.75599,0.86948,0.86948,1.7501,8077,4349,89.87213,2.64606,0.63867,2.34809,14739,5835,121.40428,0.88027,0.77487,0.88027,0.88027,1.76499,8188,4386,90.48757,3.0666,0.64723,2.21167,13432,5496,115.89651,0.8356,0.69823,0.8356,0.8356,1.67445,7619,4161,87.28688,2.06305,0.60593
TR_TestSuite1037.txt,10,8,4,80,2738,1828,0.6676406,2.29095,14087,5693,118.68867,0.87019,0.75724,0.87019,0.87019,1.7501,8077,4349,89.87213,2.6579,0.63867,2.35372,14813,5849,121.70867,0.88075,0.77571,0.88075,0.88075,1.77062,8230,4400,90.71935,3.07938,0.64874,2.21167,13432,5496,115.89651,0.8356,0.69823,0.8356,0.8356,1.67445,7619,4161,87.28688,2.06305,0.60593
TR_TestSuite648.txt,10,8,4,80,2738,1828,0.6676406,2.42012,15668,6014,125.17188,0.88071,0.77565,0.88071,0.88071,1.85151,9453,4601,97.22654,2.7386,0.66372,2.4499,15994,6088,126.46739,0.88768,0.78797,0.88768,0.88768,1.8664,9584,4638,97.89791,3.10996,0.67229,2.30262,14508,5722,120.44916,0.84134,0.70785,0.84134,0.84134,1.76459,8927,4385,94.4828,2.0881,0.62815
